,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
10,@MarkMargolis,Mark Margolis,28-Mar,"After 4 years I am proud to return to Boston to support the launch of the @1WorldStronger foundation. Once again I will meet with survivors, first responders and so many people dedicated to helping others affected by terrorism and traumatic events. #bostonstrong #oneworldstrong","['https://pbs.twimg.com/profile_images/923647166077423626/eb8Zhe9t_normal.jpg', 'https://pbs.twimg.com/media/DZYIs5LXUAAWKhy.jpg']",['No Video']
11,@ronnieisrunning,Ron McCracken,28-Mar,https://youtu.be/3GohQc3Wfp8 My amazing memories of the #BostonMarathon #iamup #Boston #BostonStrong #BAA @WBZmarathon @BAA @bostonmarathon,"['https://pbs.twimg.com/profile_images/860939233879613440/q8-xzEDG_normal.jpg', 'https://pbs.twimg.com/card_img/1729171809361182720/z0YqA6Am.jpg']",['No Video']
12,@WoosterLacrosse,No Name,27-Mar,"Congrats to freshman attackman Shaun Peirce for being named to the @USILA_Lax Team of the Week after his 8 goal, 5 assist performance in our two games. #BostonStrong #GoScots","['https://pbs.twimg.com/profile_images/1421923474067673096/K7TeRL3l_normal.jpg', 'https://pbs.twimg.com/media/DZV0QswUQAAzyda.jpg']",['No Video']
13,@jmstroud45,No Name,27-Mar,GO Boston! #BostonStrong,['https://pbs.twimg.com/profile_images/1360073343408439296/QjR2CMmn_normal.jpg'],['No Video']
14,@KLoniSky,Richelle K,27-Mar,He strong!!! #BostonStrong @BostonBobcats this past weekend in New York,"['https://pbs.twimg.com/profile_images/1403618385284509699/G7ZZ_2B9_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/978789756468367361/pu/img/zKk7PSt9jf1kKZ74.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/978789756468367361/pu/img/zKk7PSt9jf1kKZ74.jpg']
15,@damron_ethan,Ethan Damron,27-Mar,#EverybodyIn or #RedSox/#BostonStrong? On @NESN #nesn #nbcsportschicago @NBCSChicago and @MLBTV #MLBTV,"['https://pbs.twimg.com/profile_images/1666603650465112064/-3CpwfKh_normal.jpg', 'https://pbs.twimg.com/media/DZVS6uIUQAAjp2b.jpg']",['No Video']
16,@AmbitionSales,No Name,27-Mar,"More #MarchSaaSness score updates to follow. But first: let's see who @johnmbarrows picked to win the 2018 Championship. 

@ConstantContact #BostonStrong 

Vote >> http://ambition.com/saasness/","['https://pbs.twimg.com/profile_images/1696223974940651520/BIlIoPor_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/978771841564205061/pu/img/O0rDqT5sgOrmj6IZ.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/978771841564205061/pu/img/O0rDqT5sgOrmj6IZ.jpg']
17,@shoptemu,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1564497322855534592/6vUA-39x_normal.jpg', 'https://pbs.twimg.com/media/GAL2P0fWoAEWkyF.jpg', 'https://pbs.twimg.com/media/GAL2QOkWkAAOOmW.jpg']",['No Video']
18,@wanderprints,Wander Prints,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1521430589295165440/Ny-1x4xx_normal.jpg', 'https://pbs.twimg.com/media/GAFhS3xbEAAg9ll.jpg']",['No Video']
19,@robertwolf32,Robert Wolf,27-Mar,Ready for a #Monstah season @RedSox @fenwaypark #BostonStrong  https://nesn.com/2018/03/red-sox-set-to-have-mlbs-highest-payroll-for-first-time-in-nearly-30-years/…,['https://pbs.twimg.com/profile_images/1220498227423850498/9NDWOZ1P_normal.jpg'],['No Video']
20,@victoriajcoe,Victoria J Coe,27-Mar,"A deeply heartfelt story about 2 friends helping each other, RESCUE & JESSICA by @rescueboston http://bit.ly/2IXeYT1 via @Loveofxena #BostonStrong","['https://pbs.twimg.com/profile_images/1539371579372711937/duEbwblX_normal.jpg', 'https://pbs.twimg.com/media/DZSiyTzVoAAKvV5.jpg']",['No Video']
21,@semisweet4,No Name,27-Mar,Great time tnite! Thank you Jabari! celtics #bostonstrong #gogreen #bostonceltics #celtics… https://instagram.com/p/Bg0Xi9xHCYP/,['https://pbs.twimg.com/profile_images/378800000322441781/32836f4bb155b03e7d911e6c5e2a7c12_normal.jpeg'],['No Video']
22,@ToriToreyTorrie,The Girl,27-Mar,Just finished watching The Patriot. Great movie. #BostonStrong,['https://pbs.twimg.com/profile_images/859631956232982528/tDOp4bsi_normal.jpg'],['No Video']
23,@StevenWester1,No Name,27-Mar,From a Yankees fan: donate or just support by a RT! Share in a great cause! #BostonStrong #NYStrong #TogetherWeRise,"['https://pbs.twimg.com/profile_images/1480272456078159872/-fFkUZuC_normal.jpg', 'https://pbs.twimg.com/profile_images/1355197779572875275/Oh3Eh0LF_mini.jpg']",['No Video']
24,@bmoneylifestyle,Barry Ebua,27-Mar,@bosoxunfiltered Thanks for the follow! #RedSoxNation #BostonStrong,['https://pbs.twimg.com/profile_images/1545413013620117505/lpIO91wZ_normal.jpg'],['No Video']
25,@foolmetwicedc,No Name,26-Mar,"@BostonGlobe @NBCSBoston @BostonDotCom Hey, #Boston ! Who are these bros? Can we all circulate this far & wide to make sure their employers & girlfriends & mothers see this??? Let's go! You're a fine city and you don't deserve this #Masshole #BostonStrong #MarchForOurLivesBoston https://twitter.com/stonecold2050/status/978324749444046848…",['https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png.jpg'],['No Video']
26,@dpesummit,DPE Summit,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1678504823061385216/xU5BJwKE_normal.jpg', 'https://pbs.twimg.com/media/F_LIgbWa0AACkB_.jpg']",['No Video']
27,@JMRamos1701D,John Ramos,26-Mar,Boston Victory! #DirtyWater #BostonStrong (Sweet Caroline),"['https://pbs.twimg.com/profile_images/1195360829413056517/8wWHA-3G_normal.png.jpg', 'https://pbs.twimg.com/profile_images/1715340699170660352/sU3NozxP_mini.jpg', 'https://pbs.twimg.com/media/DZQchQQX4AAzhk5.jpg']",['No Video']
28,@Aimee_Lucas,Aimee Lucas,26-Mar,Because @runmeb only gets more awesome after he “retires” - he posted in IG that is he running for @TeamMR8 at Boston this year  #WeWillFinishTheRace #BostonStrong #ChooseKindness,"['https://pbs.twimg.com/profile_images/1315739174943817728/zEtGCB75_normal.jpg', 'https://pbs.twimg.com/media/DZQpuzgW4AAZYTS.jpg']",['No Video']
29,@NEARProtocol,NEAR Protocol,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1631021064171196431/_ahCp9jR_normal.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1729222486334562304/img/Mr7Sa_S0lnoa7V5j.jpg']",['https://pbs.twimg.com/amplify_video_thumb/1729222486334562304/img/Mr7Sa_S0lnoa7V5j.jpg']
30,@GigglesNScreams,No Name,26-Mar,"3 weeks from today, I will be making my way from Hopkinton to Boston in honor of Krystle Campbell. I am so close to my fundraising goal. If you’d like to help, please click the link below...  #BostonMarathon #BostonStrong #iRunForKrystle http://crowdrise.com/o/en/campaign/kcmfboston2018/lisabethminihane1…",['https://pbs.twimg.com/profile_images/1315245047642759168/OstZ3JJh_normal.jpg'],['No Video']
31,@LilBirdCreates,Lil Bird,26-Mar,So proud of our fabulous @NFL owner #RobertKraft and my hometown #SuperBowl Champs @Patriots #ClassyAlways #BostonStrong #MarchForOurLives #GunLawsReform,['https://pbs.twimg.com/profile_images/1377823550430662659/MdZJTdOB_normal.jpg'],['No Video']
32,@dosleprechauns,Dos Leprechauns,26-Mar,"#PatriotsDay is such an amazing tribute to Boston, and what’s good about this Nation. I found a video of Martin Richards father at Martin Richard Park dedication, this young man was a hero. #BostonStrong https://youtu.be/nTKq1CBDk1E",['https://pbs.twimg.com/profile_images/1713753886891405312/LbayDQLq_normal.jpg'],['No Video']
33,@blackpugs,Panic in Needle Park,26-Mar,#whitiebulger under #muller  additionally -- why is it that zero people talk about the relationship. #sad #bostonstrong,['https://pbs.twimg.com/profile_images/676178850389164033/E8LHJLHe_normal.jpg'],['No Video']
34,@tmac_arts,Tanya Mac,26-Mar,"#Wildman #AmericanInfidelsVMC

FF Michael Kennedy last alarm 3/26/14

Here’s to Wildman, he’s with us tonight.

#BFD #BostonStrong #BostonsBravest #BackBay #Marine #USMC #FireDepartment #FirstResponder #military...",['https://pbs.twimg.com/profile_images/561713166715863040/yGqyPpbl_normal.jpeg'],['No Video']
35,@K9_Lives_Matter,No Name,26-Mar,Always.....#BostonStrong.  #WeRemember,['https://pbs.twimg.com/profile_images/1271375265302818816/kJUDY1iT_normal.jpg'],['No Video']
36,@IsSleepReal,No Name,26-Mar,"@BostonUprising you need to hook up @KenGriffeyRules and @Toucherandrich with some swag and teach the Eagle how to play! Not @adamjones985 though, he'd most likely be toxic #bostonstrong #OverwatchLeague",['https://pbs.twimg.com/profile_images/661410146/filler_bunny_normal.jpg'],['No Video']
37,@rydawg1226,Ryan Connor,26-Mar,The B’s and the C’s #BostonStrong,['https://pbs.twimg.com/profile_images/1143519010983763968/5hyGvcyW_normal.jpg'],['No Video']
38,@ChelseaScanner,No Name,26-Mar,#NeverForget 4 years ago today Lt Ed Walsh & FF Michael Kennedy. Last alarm 3/26/14  9-Alarms #BackBay #LODD #BostonFire #Firefighters #Heroes #BOSTONSTRONG,"['https://pbs.twimg.com/profile_images/1501912614728830978/BJQBvbM1_normal.jpg', 'https://pbs.twimg.com/media/DZNQagRUQAEKGUh.jpg']",['No Video']
39,@JMRamos1701D,John Ramos,26-Mar,Boston Victory! #BostonStrong (Sweet Caroline),"['https://pbs.twimg.com/profile_images/1195360829413056517/8wWHA-3G_normal.png.jpg', 'https://pbs.twimg.com/profile_images/1715340699170660352/sU3NozxP_mini.jpg', 'https://pbs.twimg.com/tweet_video_thumb/DZKKeYpU8AAfq3D.jpg']",['https://pbs.twimg.com/tweet_video_thumb/DZKKeYpU8AAfq3D.jpg']
40,@shoptemu,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1564497322855534592/6vUA-39x_normal.jpg', 'https://pbs.twimg.com/media/GAL3hVLX0AAcnzo.jpg', 'https://pbs.twimg.com/media/GAL3hsFWkAE9M5D.jpg']",['No Video']
41,@JennieLanglois,No Name,25-Mar,"Life long Pats fan, native Masshole. Not surprised, profoundly touched. #bostonstrong #MSDStrong https://twitter.com/marmel/status/977788015081697280…",['https://pbs.twimg.com/profile_images/1268219578707931136/9IOwxnia_normal.jpg'],['No Video']
42,@VidaResist,No Name,25-Mar,We are #BostonStrong,['https://pbs.twimg.com/profile_images/1105670047287136256/fTAXoxir_normal.jpg'],['No Video']
43,@philwahba,Phil Wahba,25-Mar,The @bostonmarathon finish line. I ran the last 20 miles of the course today with my @FRNY_News teammates running it in 3 weeks to motivate myself to qualify once and for all. #lifegoals #BostonStrong,"['https://pbs.twimg.com/profile_images/1682898317406253056/NQjXSBm-_normal.jpg', 'https://pbs.twimg.com/media/DZJ3bR9WAAAM5iE.jpg']",['No Video']
44,@sixnwstevies,Katie Stevens,25-Mar,So proud of my friend Matty Marcone!! Sharing his story!! #teamtelomere #rare #documentary #bostonstrong,"['https://pbs.twimg.com/profile_images/1301012413999849473/jeQ5TQtz_normal.jpg', 'https://pbs.twimg.com/profile_images/540896236333969408/d1-DK9vR_mini.jpeg', 'https://pbs.twimg.com/ext_tw_video_thumb/977796292448419841/pu/img/YsjOVWgCJJlq-WRz.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/977796292448419841/pu/img/YsjOVWgCJJlq-WRz.jpg']
45,@Waytotrill1995,No Name,25-Mar,Big day for #Celtics #Bruins #Bostonstrong,['https://pbs.twimg.com/profile_images/965356780233650176/sOPsa9jd_normal.jpg'],['No Video']
46,@carri522,Carri Mulhearn,25-Mar,This is what democracy looks like #Istandwiththem #MarchForOurLives #Bostonstrong,"['https://pbs.twimg.com/profile_images/777699945705005057/heX5Rjxv_normal.jpg', 'https://pbs.twimg.com/media/DZJbzr5WkAAS2eK.jpg', 'https://pbs.twimg.com/media/DZJbzr6X0AM8Nvo.jpg', 'https://pbs.twimg.com/media/DZJbzq2W0AIZm_W.jpg', 'https://pbs.twimg.com/media/DZJbzq2W0AMImxW.jpg']",['No Video']
47,@angjw68,Angie J Wade,25-Mar,Today I watch Patriots Day for the first time and I cried. The true stories at the end. #bostonstrong. Good luck everyone running the marathon on April 16th ,['https://pbs.twimg.com/profile_images/815223783158153216/9UoDPSuE_normal.jpg'],['No Video']
48,@rip_jj22,No Name,25-Mar,Marcus Morris is fucken ballin rn  #BostonStrong #bostonceltics ,['https://pbs.twimg.com/profile_images/1489472524886822916/3SELEn0N_normal.jpg'],['No Video']
49,@peskyspoll,GREEN NEW DEAL,25-Mar,#BOSTONSTRONG meets #MSDStrong,"['https://pbs.twimg.com/profile_images/866042119542128640/_O5BFPo8_normal.jpg', 'https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_mini.jpg', 'https://pbs.twimg.com/media/DZFYGK2XkAEqEbE.jpg']",['No Video']
50,@chattyrunner26,Mark Conway,25-Mar,"Check out my run on Strava.
https://strava.com/activities/1470099580… ...Somehow managed a 26km run at Mara pace today. 28 with the warm up. Who knows maybe Boston could be a P.B./P.R course for me? #anklesprain #bostonmarathon2018 #BostonMarathon #BostonStrong","['https://pbs.twimg.com/profile_images/1291222225664618501/mjALfWDs_normal.jpg', 'https://pbs.twimg.com/media/DZHUCs4UMAIYG6U.jpg']",['No Video']
51,@shoptemu,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1564497322855534592/6vUA-39x_normal.jpg', 'https://pbs.twimg.com/media/GAL2JyQXUAAexhu.jpg', 'https://pbs.twimg.com/media/GAL2KHlXkAAHguY.jpg']",['No Video']
52,@JoMacleod1,Jo Macleod,25-Mar,Times Up - Expose Abuse - Heaven Help Us unlocks some of the pain of a young girl reaching beyond the grave for validation of her lost life - http://jomacleod.com for blog and storyline - ebook 99cents - Ireland 1905 - #Paranormalromance #GhostStories #BostonStrong #Irish,"['https://pbs.twimg.com/profile_images/676920474815832064/sh7ZyfN-_normal.jpg', 'https://pbs.twimg.com/media/DZHTXMiVoAEJ6J-.jpg']",['No Video']
53,@jinzilla20,Phil R,24-Mar,"March For Our Lives Boston.

#MarchForOurLives #EnoughisEnough #NeverAgain #GunControlNow #BostonStrong","['https://pbs.twimg.com/profile_images/1321582593373065216/UOkljG1R_normal.jpg', 'https://pbs.twimg.com/media/DZGK_OjU8AAdz0s.jpg']",['No Video']
54,@SpyTalker,Jeff Stein,24-Mar,"#BostonStrong: Tens of Thousands of Students, demonstrators march, rally on Common",['https://pbs.twimg.com/profile_images/1498504256164409345/9-86zVrK_normal.jpg'],['No Video']
55,@IMQueen_tree,No Name,24-Mar,"We soon discovered, while they were being escorted away, that all those police officers were surrounding 30 or so opposition protesters, who antagonized their entire way out. Haters couldn't get us down. We are #BostonStrong 
#MarchForOurLives","['https://pbs.twimg.com/profile_images/1550476823980433409/H9eNIVch_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/977700956694446080/pu/img/WWqc3oMMocyqMBCi.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/977700956694446080/pu/img/WWqc3oMMocyqMBCi.jpg']
56,@Rev_JacquesJean,Jacques Jean,24-Mar,"Proud of you Lionelle Demosthene! #mattapan, #bostonstrong, #bridgewaterstate",['https://pbs.twimg.com/profile_images/1050328249857990656/P-bq6tsC_normal.jpg'],['No Video']
57,@MaineDobieMom,Laura A Colby,24-Mar,Love your sweater!  #BostonStrong Mavis!! ,['https://pbs.twimg.com/profile_images/937866833004294144/88fFONIy_normal.jpg'],['No Video']
58,@Stormborn71,No Name,24-Mar,"I was there, too! 

#MarchForOurLives #ENOUGH #BostonStrong",['https://pbs.twimg.com/profile_images/1325209673704890368/RHwKgD7L_normal.jpg'],['No Video']
59,@jaimego23878905,No Name,24-Mar,Sad to see Boston March for our Lives get highjacked by Black lives Matter.Manipulation of our youth by politicians is pitiful.#BostonStrong,['https://pbs.twimg.com/profile_images/751396290618126336/NOXTOxf5_normal.jpg'],['No Video']
60,@K9_Lives_Matter,No Name,24-Mar,@Emma4Change You are so brave & such a powerful voice; even in silence!  Keep fighting for the change you believe can happen.  You are strong & I have all the faith in the world in you!  #BostonStrong,"['https://pbs.twimg.com/profile_images/1271375265302818816/kJUDY1iT_normal.jpg', 'https://pbs.twimg.com/profile_images/709494495998451712/A9JTFmZe_mini.jpg']",['No Video']
61,@nmh13,neal hughlett,24-Mar,Great day to #MarchForOurLives! #NeverAgain #DisarmHate #BostonStrong #CommonSenseGunLaws,"['https://pbs.twimg.com/profile_images/1695969903629463552/rjFrjcg__normal.jpg', 'https://pbs.twimg.com/media/DZFOxcYVwAA2Lze.jpg']",['No Video']
62,@LeleRamos8,Lele Ramos,24-Mar,"'This just needs to stop': Hundreds of thousands decry guns #EnoughIsEnough #StopGunViolence #MarchForOurLives #TheChildrenAreSpeaking #ListenToThem #MSDStrong #BostonStrong #Peaceful #VoicesOfChange #HealTheWorld 

(Via 7News Boston)",['https://pbs.twimg.com/profile_images/976874604219256832/VTPdErGq_normal.jpg'],['No Video']
63,@shoptemu,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1564497322855534592/6vUA-39x_normal.jpg', 'https://pbs.twimg.com/media/GAJryckWgAAwp-2.jpg', 'https://pbs.twimg.com/media/GAJryzWXsAAhMkm.jpg']",['No Video']
64,@MainEventSwerve,No Name,24-Mar,"Dang, that's phenomenal! I don't know if you know, but Boston may have the next most headlines for their march next to the main one in D.C.! #BostonStrong #TheORIGINALStrongCityHashtag",['https://pbs.twimg.com/profile_images/1510275645678493697/hl9ZPViC_normal.jpg'],['No Video']
65,@Steele4114,No Name,24-Mar,Never give up. #BostonStrong,"['https://pbs.twimg.com/profile_images/1261505138881069061/5rE77RMS_normal.jpg', 'https://pbs.twimg.com/profile_images/1673722912027582465/6meELaxm_mini.jpg', 'https://pbs.twimg.com/media/DZCZGodW0AAE5Qf.jpg']",['https://pbs.twimg.com/media/DZCZGodW0AAE5Qf.jpg']
66,@xempouk,Xempo Running,24-Mar,Practice makes perfect. #BostonStrong ,['https://pbs.twimg.com/profile_images/1338750750/Xempo_TwitterLogo_1_normal.jpg'],['No Video']
67,@MonaMarimow,Mona Maisami Marimow,24-Mar,Human spirit #bostonstrong,"['https://pbs.twimg.com/profile_images/180172144/IMG_0477_2_normal.jpg', 'https://pbs.twimg.com/profile_images/1577291181008064512/GUgDOnZC_mini.jpg', 'https://pbs.twimg.com/profile_images/1577289345253445636/X474PsjC_bigger.jpg']",['No Video']
68,@MassachusettsWx,Matthew Ferreira,24-Mar,I'm gonna watch #MarchForOurLives...Am kinda nervous for riots to break out but it should hopefully be a peaceful event. #EndGunViolence #GunControlNow #ParklandStrong #BostonStrong,['https://pbs.twimg.com/profile_images/1708374565385080832/c-6XB0lq_normal.jpg'],['No Video']
69,@MonaMarimow,Mona Maisami Marimow,24-Mar,Nice move @Patriots #bostonstrong #parklandstrong https://bostonglobe.com/metro/2018/03/23/parkland-fla-students-and-families-flew-washington-patriots-team-plane/cxMPJUTW6Uq2wJCnnswaZP/story.html…,['https://pbs.twimg.com/profile_images/180172144/IMG_0477_2_normal.jpg'],['No Video']
70,@macv21,Michael Volpone,24-Mar,"@NHLBruins down 2-0 going into the 3rd period, the @celtics down 10 points going into the 4th, both on the road. 

Results - two Boston comeback wins 
#BostonStrong","['https://pbs.twimg.com/profile_images/1562903386097389568/IE4ENpMA_normal.jpg', 'https://pbs.twimg.com/media/DZDbM8YXcAAt98g.jpg']",['No Video']
71,@DokHoliday7,Ruben C,24-Mar,OMG I MISS HOME SO MUCH  #BostonStrong,"['https://pbs.twimg.com/profile_images/96191284/725_normal.jpg', 'https://pbs.twimg.com/profile_images/1266405977852649472/4Qd-Sagj_mini.jpg']",['No Video']
72,@theYoichi,No Name,24-Mar,"No Kyrie
No Brown
No Smart
No Hayward
No Theis

No Problem
#celtics #BostonStrong","['https://pbs.twimg.com/profile_images/1296998191544508416/gQVBQhxm_normal.jpg', 'https://pbs.twimg.com/profile_images/1729900721695244289/qr4IVsnn_mini.jpg', 'https://pbs.twimg.com/media/DZBrqc6VAAEmHg_.jpg']",['No Video']
73,@pepperraccoon,Pepper RaccoonNot really here anymore,24-Mar,"Did a commission piece of the city of #Boston for @astreichs, it's getting turned into a tattoo! #BostonStrong","['https://pbs.twimg.com/profile_images/1710535336785596416/rhSJJDxW_normal.jpg', 'https://pbs.twimg.com/media/DZCFFNbU0AI4Q2I.jpg', 'https://pbs.twimg.com/media/DZCFGO-UQAE1MJI.jpg', 'https://pbs.twimg.com/media/DZCFGPBU0AAdO3Y.jpg']",['No Video']
74,@promtsify,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1725579532516589568/AZkQ0Hxo_normal.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1729834264147976192/img/5pdkJpRFbWG2Vkct.jpg']",['https://pbs.twimg.com/amplify_video_thumb/1729834264147976192/img/5pdkJpRFbWG2Vkct.jpg']
75,@elizabethgyoung,Lizzie Young,23-Mar,This is a woman I have admired my entire life. Couldn’t ask for a more perfect graduation speaker. #BostonStrong,"['https://pbs.twimg.com/profile_images/1093014077805420544/3lrn_iwQ_normal.jpg', 'https://pbs.twimg.com/profile_images/1291785971508416513/ilBV8Qgl_mini.jpg', 'https://pbs.twimg.com/media/DY_Yh0RXUAELR93.jpg']",['No Video']
76,@this_is_not_ok_,One VoiceHear Me Roar,23-Mar,"Hello. Please consider donating to my local high schools scholarship fund. Our principal is running the Boston Marathon to raise funds. #bostonstrong #bostonmarathon @Natick_HS
https://gofundme.com/mrharriganrunsfornhsscholarships…","['https://pbs.twimg.com/profile_images/964525613351690240/8VU-nsHF_normal.jpg', 'https://pbs.twimg.com/media/DY_3sMnW0AAIDQS.jpg']",['No Video']
77,@jackeyd,jackey d,23-Mar,It's very rare you'll catch me complimenting the New England #patriots But this is a class act by Robert Kraft.  I need to give credit where credits due. #neveragain #bostonstrong #marchforourlives #gobills #newengland,"['https://pbs.twimg.com/profile_images/915431341449207808/TvCUFFtc_normal.jpg', 'https://pbs.twimg.com/profile_images/1649413483685871621/V_wwjDu2_mini.png.jpg', 'https://pbs.twimg.com/media/DY_OT_IV4AAz8B3.jpg']",['No Video']
78,@Marathonmoto,David Marshall,23-Mar,"24 days and counting. This just makes it even more real. My 5th Boston and it’s as exciting as my first. 
#60onthe16th #runboston #bostonstrong #marathontraining","['https://pbs.twimg.com/profile_images/840040435112271872/IVAMiLwy_normal.jpg', 'https://pbs.twimg.com/media/DY_DNvdVQAA37Jv.jpg']",['No Video']
79,@johannahhaney,Johannah Haney,23-Mar,This is amazing! @runnersworld @BostonMagazine @bostonmarathon #BostonMarathon #BostonStrong,['https://pbs.twimg.com/profile_images/774031936440369152/Gw-DCxgM_normal.jpg'],['No Video']
80,@mkveerpn,Kumar Veerapen,23-Mar,Double #sweatieSelfie time for the AM #bikramyoga class :) #bostonstrong #teamBYB #teamKsquared…,"['https://pbs.twimg.com/profile_images/1300461557420351488/bl_w48mv_normal.jpg', 'https://pbs.twimg.com/card_img/1730288767062437890/_Hp-61dq.jpg']",['No Video']
81,@GRMarathon,Grand Rapids Marathon,23-Mar,Time to start thinking about qualifying for Boston! Get registered for Last Chance BQ GR Today. #bostonstrong #grandrapids #running https://buff.ly/2ESNdZC,"['https://pbs.twimg.com/profile_images/464446736342069249/-3CrQ0PD_normal.jpeg', 'https://pbs.twimg.com/media/DY-lU5sX0AADg0e.jpg']",['No Video']
82,@shoptemu,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1564497322855534592/6vUA-39x_normal.jpg', 'https://pbs.twimg.com/media/GAG7Y8OaIAALwwN.jpg', 'https://pbs.twimg.com/media/GAG7aPsbwAAHycG.jpg']",['No Video']
83,@housecao,Hung Cao,22-Mar,"I'm registered for the Saturday 3:30 tour. #EndlessRunner #Boston2018 #BostonMarathon #BostonStrong #KungFuRunning

Check out ""Samuel Adams 26.2 -- Runners' Private Tours"" https://eventbrite.com/e/samuel-adams-262-runners-private-tours-tickets-43621094869?utm-medium=discovery&utm-campaign=social&utm-content=attendeeshare&aff=estw&utm-source=tw&utm-term=listing… @Eventbrite",['https://pbs.twimg.com/profile_images/1802993275/293331_10100150369455293_9200116_44908793_997709_n_normal.jpg'],['No Video']
