,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
21,@askJayboston,No Name,May 18,Come support #boston #bikelife #bike #617 #bostonstrong #urban #health #workout #fixie #roadbike #Dorchester #roxbury #mattapan #hydepark,"['https://pbs.twimg.com/profile_images/695995738065674241/Gqj3FnaP_normal.jpg', 'https://pbs.twimg.com/media/DAGqvTqUQAI75E1.jpg']",['No Video']
22,@schalke_usa,Schalke USA,May 18,Congratulations to BOSTON RED SOX for its key 5:4 win last night in the 13th inning at St. Louis Cardinals! #MLB #RedSoxNation #BostonStrong,"['https://pbs.twimg.com/profile_images/911691308913143808/w4eUSxRI_normal.jpg', 'https://pbs.twimg.com/profile_images/1715340699170660352/sU3NozxP_mini.jpg', 'https://pbs.twimg.com/media/DAFanN5V0AEC52_.jpg']",['No Video']
23,@TheBruinsFans,Boston Bruins Fans,May 18,P-Bruins punch ticket to AHL Eastern Conference Finals http://network.yardbarker.com/nhl/article_external/p_bruins_punch_ticket_to_ahl_eastern_conference_finals/s1_13876_23976976… #BostonStrong,['https://pbs.twimg.com/profile_images/618230981363933184/-ryOBhbz_normal.png.jpg'],['No Video']
24,@VoicesofMPN,Voices of MPN,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/867444811216900097/5tkC-AQ6_normal.jpg', 'https://pbs.twimg.com/media/Fm8OaS4WQAApy4X.jpg']",['https://pbs.twimg.com/media/Fm8OaS4WQAApy4X.jpg']
25,@Torr3ntinO,Jack Skully,May 17,@celtics all good. They have them fresh legs. Next one!! #BostonStrong,['https://pbs.twimg.com/profile_images/1151008728969125895/yYUoNhOL_normal.jpg'],['No Video']
26,@ronnieisrunning,Ron McCracken,May 17,https://youtu.be/3GohQc3Wfp8 it's my story and I'm sticking to it. #BostonMarathon #wednesdaymotivation #EllenDeGeneres #BostonStrong,"['https://pbs.twimg.com/profile_images/860939233879613440/q8-xzEDG_normal.jpg', 'https://pbs.twimg.com/card_img/1729171809361182720/z0YqA6Am.jpg']",['No Video']
27,@JAYMARiE_27,No Name,May 17,Every other team hitten tho... #bostonstrong,['https://pbs.twimg.com/profile_images/1664079092294074368/j-sjU0Wu_normal.jpg'],['No Video']
28,@CharlesRosaMMA,Charles Rosa,May 17,Ran into the @ufc boss @danawhite court side Boston @celtics game!! #BostonStrong,"['https://pbs.twimg.com/profile_images/827973475654569985/Cg2Kn87k_normal.jpg', 'https://pbs.twimg.com/media/DAE4JgDWsAAbnob.jpg']",['No Video']
29,@Cudi_Back,Eric T,May 17,Cause we some real fans dawg. #BostonStrong,['https://pbs.twimg.com/profile_images/1630116091518238721/PhM8Ba9b_normal.jpg'],['No Video']
30,@PrestonByGod,No Name,May 17,Ride this momentum like a broke prostitute. #BostonStrong,['https://pbs.twimg.com/profile_images/1626655106551742465/Q064uEx9_normal.jpg'],['No Video']
31,@the_Dollabills,The Bankroll Bully,May 17,This is seriously the human trash that exists in our society smh #boston #bostonstrong https://twitter.com/fl_lcktwltter/status/865026794285662208…,['https://pbs.twimg.com/profile_images/1684017606263537664/5XKlHrWr_normal.jpg'],['No Video']
32,@the_Dollabills,The Bankroll Bully,May 17,Look at this scum of the earth! I would love for this dude to show his face around here #boston #bostonstrong https://twitter.com/osman_indeecut/status/865020884951515136…,['https://pbs.twimg.com/profile_images/1684017606263537664/5XKlHrWr_normal.jpg'],['No Video']
33,@kota_bandz1,No Name,May 17,Our last series went to game 7 we just tired #BostonStrong,['https://pbs.twimg.com/profile_images/1670565092163739648/1olanHmC_normal.jpg'],['No Video']
34,@OLDBROOKLYNJIM,No Name,May 17,Isaiah Thomas is showing his true colors. When the lights are the brightest he runs to the shadows. #CavsCeltics #BostonStrong #Celtics,['https://pbs.twimg.com/profile_images/656492645653549056/cIv7vabn_normal.jpg'],['No Video']
35,@senatorjoelv,Joel Villanueva,May 17,Largest Playoff halftime deficit in Celtics History  #weloveourteam #westillbelieve #BostonStrong #Vpositive,['https://pbs.twimg.com/profile_images/652786091569758208/YG3ezPpO_normal.jpg'],['No Video']
36,@dantes0814,Dante Scott Suguitan,May 17,@celtics QUIT FOOLING AROUND don't disappoint my pal @DonnieWahlberg #BOSTONSTRONG,['https://pbs.twimg.com/profile_images/1163657087278206977/zrXtOflW_normal.jpg'],['No Video']
37,@JuelzWatson10,Julian Watson,May 17,They need to test the whole Cleveland Cavaliers team for steroids at halftime..they looking a little too strong for #BostonStrong lol,['https://pbs.twimg.com/profile_images/1200198846875394049/G7VrYmYD_normal.jpg'],['No Video']
38,@JPC1019,Josh Clark,May 17,@stoolpresidente nice tv shot there. Stay on Bron Bron. 28-3 #nevergiveup #bostonstrong,['https://pbs.twimg.com/profile_images/1447500751/Stonington-20110717-00040_normal.jpg'],['No Video']
39,@ActionNetworkHQ,Action Network,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1384641200603414530/Nq9iTLIE_normal.jpg', 'https://pbs.twimg.com/media/F_ei7v_WwAAem9j.jpg']",['No Video']
40,@Chibettor,No Name,May 17,You give up so easily. 2nd time you've done this these playoffs. #RealFan #BostonStrong,['https://pbs.twimg.com/profile_images/1495100960254926860/rk_4TOG6_normal.jpg'],['No Video']
41,@lsugrlnp,No Name,May 17,LeBron ain't nothin but a little bitch!! Makes me sick! #BostonStrong #Celtics #NBAPlayoffs,['https://pbs.twimg.com/profile_images/1437192314703818755/S_HlHSlp_normal.jpg'],['No Video']
42,@Jmac_Era,No Name,May 17,Kelly Goat about to come out. #BostonStrong,['https://pbs.twimg.com/profile_images/1522379807677247490/I5xZuhoF_normal.jpg'],['No Video']
43,@TheBruinsFans,Boston Bruins Fans,May 17,former Bruins general manager Peter Chiarelli named finalist for NHL GM of the Year http://network.yardbarker.com/nhl/article_external/former_bruins_general_manager_peter_chiarelli_named_finalist_for_nhl_gm_of_the_year/s1_13876_23975146… #BostonStrong,['https://pbs.twimg.com/profile_images/618230981363933184/-ryOBhbz_normal.png.jpg'],['No Video']
44,@Augurex,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/555408931304902657/Dw7vlQ_I_normal.png.jpg', 'https://pbs.twimg.com/media/F9zlu2YXwAAZfvb.jpg']",['No Video']
45,@Augurex,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/555408931304902657/Dw7vlQ_I_normal.png.jpg', 'https://pbs.twimg.com/media/F9zlu2YXwAAZfvb.jpg']",['No Video']
46,@bostonstrongg_,Boston Strong,May 17,COME BACK TO MASSACHUSETTS!! @tomofromearth @30SECONDSTOMARS @JaredLeto @ShannonLeto #LLFD #bostonstrong,"['https://pbs.twimg.com/profile_images/1658808395049172999/31E_BCfW_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/865006817654341632/pu/img/yDOY-CGsGtaudn3B.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/865006817654341632/pu/img/yDOY-CGsGtaudn3B.jpg']
47,@rothugsnharmony,Roh Meets World,May 17,#celtics need to stay calm and understand that they can beat the #cavs and have done so before...#BostonStrong,['https://pbs.twimg.com/profile_images/1685860045618331648/mfHdF3bV_normal.jpg'],['No Video']
48,@keithbrown8888,No Name,May 17,Let's go fellas stop playing like we scared #BostonStrong ,['https://pbs.twimg.com/profile_images/1480982279564533760/WNOUKUwa_normal.jpg'],['No Video']
49,@highyellow_,No Name,May 17,Keep giving us that negative energy to feed off  #BostonStrong,['https://pbs.twimg.com/profile_images/1233232468481912832/BDenIMDo_normal.jpg'],['No Video']
50,@nixon803,steve nixon,May 17,"I fucking love the fans at the garden rn support every single second, they need you #getloud #GoCeltics #BostonStrong",['https://pbs.twimg.com/profile_images/378800000521028071/b4e2fcedacf46b4f60c0833d7eb6c64d_normal.jpeg'],['No Video']
51,@dantes0814,Dante Scott Suguitan,May 17,@DonnieWahlberg LETS GO @celtics TIME TO knock off the King #BeatCleveland #BOSTONSTRONG,['https://pbs.twimg.com/profile_images/1163657087278206977/zrXtOflW_normal.jpg'],['No Video']
52,@rossgreenz5,Ross Greenberg,May 17,"https://youtube.com/watch?v=RN54Ko5R6hs…
Lets Fuck Up the Most Overrated Athlete of All Time...Lets show what #BostonStrong is all about",['https://pbs.twimg.com/profile_images/1190858494355877888/janGJttJ_normal.jpg'],['No Video']
53,@BBN_Forever,No Name,May 17,Keep doubting #BostonStrong,['https://pbs.twimg.com/profile_images/1647377326567555072/IWLmSFph_normal.jpg'],['No Video']
54,@Dianesg62,Diane Snell Gonzalez,May 17,Boston the epitome of strength and spirit! Go Celtics!!! #BostonStrong,"['https://pbs.twimg.com/profile_images/1081915072711139328/hxtfrzLo_normal.jpg', 'https://pbs.twimg.com/media/DAEYxPZVwAATxMN.jpg']",['No Video']
55,@schalke_usa,Schalke USA,May 17,Celtics on #TNT and Red Sox on #ESPN. Life is good. Both my TVs will be playing tonight! #BostonStrong #NBA #MLB #CelticsPride #RedSoxNation,"['https://pbs.twimg.com/profile_images/911691308913143808/w4eUSxRI_normal.jpg', 'https://pbs.twimg.com/media/DAEV4voXYAAy_RT.jpg']",['No Video']
56,@schalke_usa,Schalke USA,May 17,Go Boston Celtics! #NBA #PlayOffs #GreenRunsDeep #CelticsPride #BostonStrong #ItsNotLuck,"['https://pbs.twimg.com/profile_images/911691308913143808/w4eUSxRI_normal.jpg', 'https://pbs.twimg.com/profile_images/1537984016955019264/1a1jW7iz_mini.jpg', 'https://pbs.twimg.com/media/DAEMm1wUMAAVOAn.jpg']",['No Video']
57,@shoptemu,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1564497322855534592/6vUA-39x_normal.jpg', 'https://pbs.twimg.com/media/GAL1wH2WUAE0zau.jpg', 'https://pbs.twimg.com/media/GAL1wedXgAAY839.jpg']",['No Video']
58,@EmilyMaherTV,Emily Maher,May 17,Support. #Celtics #BostonStrong,"['https://pbs.twimg.com/profile_images/1207949646120673280/d33Ui8D5_normal.jpg', 'https://pbs.twimg.com/media/DAESNYAV0AAopvF.jpg']",['No Video']
59,@OnyxBoox,ONYX BOOX,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1519004251166552065/aKPcSfUl_normal.jpg', 'https://pbs.twimg.com/media/F_G9j-iaYAAt7eD.jpg']",['No Video']
60,@SOMETHiNBADD,Priscilla Parker,May 17,Let's go celtics !!! #itsnotluck #celtics #bostonstrong  https://instagram.com/p/BUNRanIBp7Wx2KOdxL_Jvsa0oMg2CGCnrNi6JQ0/…,['https://pbs.twimg.com/profile_images/1213900330133417984/SLO0qWbK_normal.jpg'],['No Video']
61,@vugrad87,Catherine H,May 17,This is not awful enough to make up for the innocent lives he took. #neverforget #Bostonstrong #crymeariver,['https://pbs.twimg.com/profile_images/494454999401787393/j03WQS3A_normal.jpeg'],['No Video']
62,@masterjayson,No Name,May 17,Anything is possible. #LetsGoCeltics #CelticsNation #BostonStrong #ItsNotLuck,['https://pbs.twimg.com/profile_images/1660141075846275072/QRdRR3ug_normal.jpg'],['No Video']
63,@funnyjones,No Name,May 17,Bill Belichick interview on Suiting Up with Paul Rabil http://stitcher.com/s?eid=50158571 #podcast #pats #patriots #boston #bostonstrong #nfl #football,['https://pbs.twimg.com/profile_images/1155960283518492677/VONr7x4m_normal.jpg'],['No Video']
64,@lilybutt33,Boston Terri,May 17,I am proud to be from Boston and proud of @SenWarren! #Persist #BostonStrong #LBGTQ #Equality #EqualRights #Resist #RESISTANCE,"['https://pbs.twimg.com/profile_images/1397231948028907526/dGX4D2iW_normal.jpg', 'https://pbs.twimg.com/profile_images/1640305909179068417/wUvC5bjd_mini.jpg']",['No Video']
65,@laynemorgan,Layne Morgan,May 17,Always proud of my home state for this. #BostonStrong ,"['https://pbs.twimg.com/profile_images/1706410428556091392/Njsd4sGF_normal.jpg', 'https://pbs.twimg.com/profile_images/1185861354/Picture_11_mini.png.jpg', 'https://pbs.twimg.com/media/DAB4OJKXoAARA1R.jpg']",['No Video']
66,@CliffLea,Cliff Lea,May 17,#Bostonstrong w @JayMudd on #cliffandstevegotoBoston day. #Milestonechurch,"['https://pbs.twimg.com/profile_images/1728600942507892736/8llcIzxs_normal.jpg', 'https://pbs.twimg.com/media/DACqgawW0AE2wIb.jpg']",['No Video']
67,@FACE_eBOOKs,Marc Kubicki,May 17,No. Because if they lose there are still 6 more games to play thus presenting the possibility for a series victory. #BostonStrong,['https://pbs.twimg.com/profile_images/1623119169725034499/UaxHOfRW_normal.jpg'],['No Video']
68,@alfonsoG13,No Name,May 17,Patriots Day was an amazing movie! Marky Mark did it again.. so proud to be an American  #BostonStrong #TMobileTuesdays,['https://pbs.twimg.com/profile_images/829763806364577792/Sm2sHMFb_normal.jpg'],['No Video']
69,@al__e__sun,Al E,May 17,Boston all day! Bring it on #BostonStrong ,"['https://pbs.twimg.com/profile_images/1246836641563643906/4vt7Ky4D_normal.jpg', 'https://pbs.twimg.com/media/DACQnLJUMAAh0JO.jpg']",['No Video']
70,@ridgewallet,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1710389332434169856/QlZtboh9_normal.jpg', 'https://pbs.twimg.com/media/F-8zsi9aEAAYDL1.jpg']",['No Video']
71,@hp_ems,High Performance EMS,May 17,Still sends a chill watching the video and hearing the radio traffic of the Boston bombing even four years later. #BostonStrong #ZollSummit,['https://pbs.twimg.com/profile_images/1226954959331131392/EH2qNPTz_normal.jpg'],['No Video']
72,@hp_ems,High Performance EMS,May 17,"#BostonStrong at #ZollSummit learning lessons from the bombing in 2013 with ""retired"" Deputy Superintendent Michael Bosse",['https://pbs.twimg.com/profile_images/1226954959331131392/EH2qNPTz_normal.jpg'],['No Video']
73,@OnyxBoox,ONYX BOOX,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1519004251166552065/aKPcSfUl_normal.jpg', 'https://pbs.twimg.com/media/GAFZBoWbYAArZir.jpg']",['No Video']
74,@JSSarchery,s Specialty Sports,May 16,"Love the old ""Away"" jerseys the Sox are wearin tonight.  Nothin fancy.. real clean look. #RedSox #BostonStrong",['https://pbs.twimg.com/profile_images/1566956350/276476_192693137470624_1068920191_n_normal.jpg'],['No Video']
75,@Midsonly_,No Name,May 16,I don't give a flying fuck if we lose vs the cavs we got a #1 seed team and the number one pick #BostonStrong,"['https://pbs.twimg.com/profile_images/1488188546292895815/RaXzzoEp_normal.jpg', 'https://pbs.twimg.com/media/C__zB-jWAAALkE1.jpg']",['No Video']
76,@trjons,No Name,May 16,No way the league let's them beat Lebron even though they should RT @FightOnDave: #BostonStrong,['https://pbs.twimg.com/profile_images/2888532193/0f58a25df6ff7e4540cc0c0456f75810_normal.jpeg'],['No Video']
77,@TranzJunkie,Paul Morales,May 16,"Really good movie ! 10/10
#PatriotsDay #bostonstrong https://instagram.com/p/BULUmnPl3UI/",['https://pbs.twimg.com/profile_images/902984245257224193/eqQe1HZ3_normal.jpg'],['No Video']
78,@jackjluke,Jack Luke,May 16,.@lawrence #BostonStrong & no question will land in a better place. & it's sad 4 us on many levels. Will remember this @MSNBC @NBCUniversal,"['https://pbs.twimg.com/profile_images/1533775284318633992/AgHriYs6_normal.jpg', 'https://pbs.twimg.com/profile_images/1425644598932684803/rdFwHhZu_mini.jpg']",['No Video']
79,@tasha_bmusic,Nats B,May 16,#BostonStrong. Thank you the Truth...,"['https://pbs.twimg.com/profile_images/378800000435419003/72f98c25aa223446544d85df21d78d98_normal.jpeg', 'https://pbs.twimg.com/profile_images/1582780639559958535/VbzQ2di3_mini.jpg']",['No Video']
80,@CurtisNelsonII,Curtis Nelson II,May 16,My @celtics get the #1 draft pick ...so excited #BostonStrong,['https://pbs.twimg.com/profile_images/1640975091369676803/zxxW-kdo_normal.jpg'],['No Video']
81,@jfl0403,No Name,May 16,"Holy shit hahahahhahahhah! I seriously cant't believe it, BOSTON IS TITTLETOWN #tittletown #BostonStrong","['https://pbs.twimg.com/profile_images/1702333568507371521/7a8bpXvk_normal.jpg', 'https://pbs.twimg.com/profile_images/1470857336101249032/NVOT4cyZ_mini.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/864646603977629696/pu/img/Oh7LTVKquxmMlqaS.jpg']
82,@dantes0814,Dante Scott Suguitan,May 16,@DonnieWahlberg CONGRATULATIONS to your @celtics #1DraftpickOverall. #BOSTONSTRONG,['https://pbs.twimg.com/profile_images/1163657087278206977/zrXtOflW_normal.jpg'],['No Video']
83,@TheRealElimu,No Name,May 16,LOVE. THIS. HA! #roadto18 celtics #letsgetit #bostonstrong jopa3313 @tusshoopdreams DEAD ALL… https://instagram.com/p/BULMQ1BF5Z3/,['https://pbs.twimg.com/profile_images/1153988562/Elimu_headshot_1_normal.jpg'],['No Video']
84,@shoptemu,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1564497322855534592/6vUA-39x_normal.jpg', 'https://pbs.twimg.com/media/GAG7i6AWIAA7MEj.jpg', 'https://pbs.twimg.com/media/GAG7uHWbsAAADEb.jpg']",['No Video']
85,@pnee101,No Name,May 16,All I hear is that the Celtics are about to get swept by the cavs. They obviously don't know Boston and what we're made of! #BostonStrong,['https://pbs.twimg.com/profile_images/1019288638536941575/Gf3uBuMs_normal.jpg'],['No Video']
86,@MikeyB_Music,No Name,May 16,"Big Shout OuT & Happy Birthday 2 my BeanTown Brotha Rizz..  
@RalphTresvant #NE4LiFE #Salute #Respect #BostonStronG",['https://pbs.twimg.com/profile_images/1399300142512193539/QV5d7oHR_normal.jpg'],['No Video']
87,@Chuck2445,Charles Baumgardner,May 16,@celtics with the 1st overall pick!!! #NBADraftLottery #BostonStrong,['https://pbs.twimg.com/profile_images/1526257115169538048/e88urEJ5_normal.jpg'],['No Video']
88,@YawkeyWayReport,Yawkey Way Report,May 16,"he #bostonceltics just got the 1st Pick WOW 
#BostonStrong @SullysBrand @brittany_baldi","['https://pbs.twimg.com/profile_images/1007023046731788288/IMcw6ESi_normal.jpg', 'https://pbs.twimg.com/media/C__YIhPVoAA3b3v.jpg']",['No Video']
89,@OnyxBoox,ONYX BOOX,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1519004251166552065/aKPcSfUl_normal.jpg', 'https://pbs.twimg.com/media/F-PKDlFakAAevs4.jpg']",['No Video']
90,@OnyxBoox,ONYX BOOX,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1519004251166552065/aKPcSfUl_normal.jpg', 'https://pbs.twimg.com/media/F-PKDlFakAAevs4.jpg']",['No Video']
91,@urxman12,The True Hakeem,May 16,@NBA @celtics @espn CELTICS HAVE THE NUMBER 1 PICK BABY #BOSTONSTRONG,['https://pbs.twimg.com/profile_images/860136717873033216/eyhbBQ4A_normal.jpg'],['No Video']
92,@mikemagz07,Michael Magaletta,May 16,@celtics #1 pick! #BOSTON winning life the past 48 hours! #BostonStrong #Titletown ,['https://pbs.twimg.com/profile_images/1519300946966290433/GVJOBcQv_normal.jpg'],['No Video']
93,@RvTheory6,Ricky Varandas,May 16,"1st time ever #Celtics got the # 1 overall draft pick. Its turning out to be a great week for @Celtics fans!

#BostonStrong #CelticsNation",['https://pbs.twimg.com/profile_images/1558095565614989312/OFToi6fr_normal.jpg'],['No Video']
94,@Sweeegu,Mayowa A,May 16,@celtics with the #1 pick! #BostonStrong.,['https://pbs.twimg.com/profile_images/1633747396353048576/xyouh3G6_normal.jpg'],['No Video']
95,@stickermule,Sticker Mule,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1519695868097613825/m5uhNsEh_normal.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1688968142025007104/img/NvxXjaw4qyWUYa8Z.jpg']",['https://pbs.twimg.com/amplify_video_thumb/1688968142025007104/img/NvxXjaw4qyWUYa8Z.jpg']
96,@moore_life95,4 G O D,May 16,Yesssssss!!!!! #1 Lottery Pick babyyy !  #BostonStrong,['https://pbs.twimg.com/profile_images/1728065521570971648/T5rlMVR2_normal.jpg'],['No Video']
97,@araider24,No Name,May 16,We beat the Lakers again!#NBADraftLottery #Celtics #BostonStrong,['https://pbs.twimg.com/profile_images/911675148964593664/uhkA6kaz_normal.jpg'],['No Video']
98,@QTheNurse,Q The Nurse,May 16,Celtics for the mother fuckin win! #NBADraftLottery #BostonStrong,['https://pbs.twimg.com/profile_images/1034924238728323072/NI3iIBUf_normal.jpg'],['No Video']
99,@adamleggos,No Name,May 16,blame the nets #BostonStrong,['https://pbs.twimg.com/profile_images/1655746283448180736/VmGDxgnG_normal.jpg'],['No Video']
100,@conswaylo8,No Name,May 16,@celtics with the #1 draft pick !!! #BostonStrong,['https://pbs.twimg.com/profile_images/1509646217894150157/J9Ah6S1q_normal.jpg'],['No Video']
101,@schalke_usa,Schalke USA,May 16,Well said. Boston Celtics for life! #GreenRunsDeep #CelticsPride #BostonStrong #NBA #PlayOffs,"['https://pbs.twimg.com/profile_images/911691308913143808/w4eUSxRI_normal.jpg', 'https://pbs.twimg.com/profile_images/1466773225539571713/wkep5pNv_mini.jpg', 'https://pbs.twimg.com/media/C__PJX5UIAAMwnt.jpg']",['No Video']
102,@ultrarunchick,Jodie Oborne,May 16,"What I day, it's been a month since the Boston Marathon how time flies.  #bostonstrong #beboston",['https://pbs.twimg.com/profile_images/477329526280552448/KexFjN2g_normal.jpeg'],['No Video']
103,@mikemunden_,Mike Munden,May 16,Two of my favorite teams play each other and baseball today but it is the Cardinals I will be rooting for #cardsnation #BostonStrong,['https://pbs.twimg.com/profile_images/1325536666908389376/mBY6-tZ5_normal.jpg'],['No Video']
104,@Georgiemortaii,George Arias,May 16,Reppin' my city in the 305  #BostonStrong https://instagram.com/p/BUK3h50jP5wF4r-Wmqa0S2DmhSE4bVCvREJoP40/…,['https://pbs.twimg.com/profile_images/1705049601877708800/86EqQwn0_normal.jpg'],['No Video']
105,@OnyxBoox,ONYX BOOX,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1519004251166552065/aKPcSfUl_normal.jpg', 'https://pbs.twimg.com/media/F-PF46SboAAFF1j.jpg']",['No Video']
106,@boycottrs1188,No Name,May 16,"#HonoraryStarters at #Indy500 (@IMS).
#JeffBauman (@Jeffmbauman) and #JakeGyllenhaal (""#Stronger"").
#BostonStrong
https://facebook.com/BoycottRollingStoneMagazineForTheirLatestCover/posts/1327555930643085…","['https://pbs.twimg.com/profile_images/985652246925987841/43YsDOVA_normal.jpg', 'https://pbs.twimg.com/profile_images/923174312563167232/i3WhdsIZ_mini.jpg']",['No Video']
