,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
4110,@Irazaqmustapha,No Name,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/qdBhh… via @WhiteHouse,[],['No Video']
4111,@FerdinanNangin,hafe fun broooooo,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/8iqrP… via @WhiteHouse,[],['No Video']
4112,@cats_fuuny,Cats Funny,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/20LXD… via @WhiteHouse,[],['No Video']
4118,@AitaiKuji,No Name,No Date,No Tweet Contents,['https://pbs.twimg.com/media/FyYq22UakAENSmB.jpg'],['No Video']
4119,@urieltorresc,Uriel Torres,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/FLfMZ… via @WhiteHouse,[],['No Video']
4120,@belloHussein,Hussein Bello,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/zEACh… via @WhiteHouse,[],['No Video']
4121,@belabouz,bilal bouz,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/eZwjk… via @WhiteHouse,[],['No Video']
4122,@abdulmussan,Abdullahi Musa,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/qSMAb… via @WhiteHouse,[],['No Video']
4123,@williamszo,Amiwero Williams Oritseweyinmi,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/zSLKw… via @WhiteHouse,[],['No Video']
4124,@LiliaRebeca_,Lilia Rebeca Valdés,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/dC87y… via @WhiteHouse,[],['No Video']
4125,@obinnapascal,No Name,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/nLhqV… via @WhiteHouse,[],['No Video']
4126,@carlina04,Carlina R,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/RucC9… via @WhiteHouse,[],['No Video']
4127,@prettobraga12,No Name,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/5RK4s… via @WhiteHouse,[],['No Video']
4128,@shoptemu,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/media/GAgufMNWYAAQfoh.jpg', 'https://pbs.twimg.com/media/GAguflYWMAAQ2XS.jpg']",['No Video']
4129,@minahanna99,mina edward,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/kOgyt… via @WhiteHouse,[],['No Video']
4130,@sarz_hussey,Sarz Hussey,Mar 23,"@sonikavaid I'm so excited what you have for us this Thursday!? All the very Best
#bostonstrong #sonikasingalong",[],['No Video']
4131,@_KimberlyWaller,Kimberly Waller,Mar 23,"1st rehearsal!
Info: http://bostontheatercompany.org/finish-line.html…
Tickets: http://m.bpt.me/event/2514118
#FinishLineBTC #BostonStrong #Theatre",['https://pbs.twimg.com/media/CeP_CXLUAAAOIRy.jpg'],['No Video']
4132,@mrtimoshevskiy6,тимошевский алекс,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/yHVmn… via @WhiteHouse,[],['No Video']
4133,@davidnam,David Nam,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1710772263157628928/JdAmX-_W_bigger.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1731474885342609408/img/hDjSIpB_ksOSdnZl.jpg']",['https://pbs.twimg.com/amplify_video_thumb/1731474885342609408/img/hDjSIpB_ksOSdnZl.jpg']
4134,@AAAAAWFAT,No Name,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist... http://ln.is/www.snappytv.com/tc/VmLaj… via @WhiteHouse,[],['No Video']
4135,@crackthemessage,Robert Pearsall,Mar 23,As @POTUS points out #BostonStrong relevant example of how to respond to terror home/abroad. @RedSox showed class.,[],['No Video']
4136,@ObamaWhiteHouse,White House Archived,Mar 23,Here’s what #BostonStrong taught @POTUS about why it’s important not to respond to terrorist attacks with fear: http://snpy.tv/1UGwbT7,[],['No Video']
4137,@_KimberlyWaller,Kimberly Waller,Mar 23,@AdrianneHaslet @TEDxBeaconSt great to see your talk on Thursday! So inspiring and powerful. Thank you for sharing your story! #BostonStrong,[],['No Video']
4138,@LydiaNicoll,Lydia Nicoll,Mar 23,A7c And of course #BostonStrong will always be something very meaningful to me #bufferchat,[],['No Video']
4139,@mistyblue20109,Melissa Mckee,Mar 23,@BarackObama hanging out with communist killers in #Cuba is NOT equal to being #BostonStrong.  #BrusselsAttacks,[],['No Video']
4140,@espn365,Chi Davis,Mar 23,Obama quotes Big Papi. #BostonStrong #PrayForBrussels #NoFear,[],['No Video']
4141,@LaurieWBZ,Laurie Kirby,Mar 23,Everyone in #Argentina is hearing about #bigpapi #bostonstrong from @POTUS.  The story coming up at 1pm on @wbznewsradio,[],['No Video']
4142,@siijourg,Siena B,Mar 23,@BarackObama saying one of his proudest moments as POTUS was watching Bos come back so quickly after marathon bombings #bostonstrong,[],['No Video']
4143,@MattPueschel,Matt Pueschel,Mar 23,"Obama: ""One of my proudest moments as President was watching #Boston respond after the Boston Marathon attack."" #BostonStrong",[],['No Video']
4145,@poeboston,Dan Currie,Mar 23,".@POTUS in Argentina: Boston ""taught America a lesson"": terrorism ""not going to change basic spirit of our city"" -via @MSNBC > #BostonStrong",[],['No Video']
4146,@jflucey,Jay Lucey,Mar 23,"""Boston taught America a lesson."" Terrorist attack won't change the spirit of America. President Obama on defeating ISIL #BostonStrong",[],['No Video']
4147,@MicheleMcPhee,Michele McPhee,Mar 23,Eerily reminiscent of the Tsarnaev brothers. #BostonStrong,['https://pbs.twimg.com/media/CePNhmPWsAEqOh-.jpg'],['No Video']
4148,@JoatmonCreatns,No Name,Mar 23,"If you are running in the #BostonMarathon, be sure to show you are #BostonStrong with this handmade headband! http://joatmoncreations.com/item_1502/Boston-Strong-Reversible-Headband-with-Elastic.htm#.VvKg70Q-rTQ.twitter…",[],['No Video']
4149,@ronnieisrunning,Ron McCracken,Mar 23,"https://youtu.be/0c5zoqyqWCY 6,103 days in a row, 26 days to the #BostonMarathon #BostonStrong #EllenDeGeneres #RedSoxNation",['https://pbs.twimg.com/card_img/1730237972111306752/3C8Yfmce.jpg'],['No Video']
