,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
10,@brm90,Bruce RThe Hired Pen,Apr 14,"When #BostonMarathon runners  summit #MountCitgo this #PatriotsDay, it's #rightonHerefordLeftonBoylston. #BostonStrong @jhboston26 @bostonmarathon","['https://pbs.twimg.com/profile_images/1724138078808293376/6p7ZoChO_normal.jpg', 'https://pbs.twimg.com/media/DaxmqhyXUAMckmQ.jpg']",['No Video']
11,@Tacosaredeadly,Matthew Woodward,Apr 14,"@RedSox are 12-2, best start to a season in franchise history! Let’s keep it rolling!!! #MLB #RedSoxNation #BostonStrong #baseball",['https://pbs.twimg.com/profile_images/1240713403460538375/FT1p-_l-_normal.jpg'],['No Video']
12,@BrightonMainSts,Brighton Main Streets,Apr 14,Absolutely heartbreaking. RIP DJ. #BostonStrong @bostonpolice,"['https://pbs.twimg.com/profile_images/557577430370496514/vF_tMo6T_normal.jpeg', 'https://pbs.twimg.com/profile_images/1419704144026296333/ms3D5ipo_mini.jpg']",['No Video']
13,@StrongDucks,Boston Strong Ducks,Apr 14,"Give a #ShoutOut special friend @CArredondoGSDa ready to run #bostonmarathon2018 in memory of those who died & the @AFFdtn Family Foundation, which was founded in honor of his sons, Alex, a marine who died in Iraq in 2004, and Brian, who committed suicide in 2011. #BostonStrong","['https://pbs.twimg.com/profile_images/1093408433087361025/l56Bpni1_normal.jpg', 'https://pbs.twimg.com/media/DaxjJ5sU0AAsSBZ.jpg']",['No Video']
14,@StrongDucks,Boston Strong Ducks,Apr 14,"5 years have passed but We will never forget
 Krystle Marie Campbell (29), Lü Lingzi (23),8-year old Martin William Richard from the Dorchester neighborhood of Boston, Sean Collier, 27 M.I.T. police officer. #BostonStrong #bostonmarathon2018","['https://pbs.twimg.com/profile_images/1093408433087361025/l56Bpni1_normal.jpg', 'https://pbs.twimg.com/media/DaxePzFUwAI2CDW.jpg']",['No Video']
15,@23dwayne,Dwayne Walton,Apr 14,"Boston Honors Victims, Survivors on Fifth Anniversary of Marathon Bombing http://a.msn.com/01/en-us/AAvQYfY?ocid=st… #BostonStrong #BostonBombing",['https://pbs.twimg.com/profile_images/839739178023714817/TqtiO475_normal.jpg'],['No Video']
16,@tonymmme2,No Name,Apr 14,Ok  #BruinsFans   Lets get resdy to RUMBLEEEEEEEEE    .#game 2  bruins will win ::  #GOBOSTONGO Win for the team and your fans #NEVER SAY NO ..#CUP CUP  it will be  #BOSTONSTRONG ,['https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png.jpg'],['No Video']
17,@cslay1995,Cindy Slayton,Apr 14,"Took me right back to that time @GlobeCullen #neverforget #Bostonstrong - Five years later, we feel the grief like a sixth sense - The Boston Globe https://bostonglobe.com/metro/2018/04/14/five-years-later-feel-grief-like-sixth-sense/WYBQA4KIl3lLU00Z5YWstM/amp.html?__twitter_impression=true…",['https://pbs.twimg.com/profile_images/1587973810090811393/0Tr55ozo_normal.jpg'],['No Video']
18,@osaremen_,No Name,Apr 14,"5 years later, still #BostonStrong
https://mlb.com/video/sox-hold-boston-strong-ceremony/c-1934550083…",['https://pbs.twimg.com/profile_images/1463153867739308040/I_L42QuY_normal.jpg'],['No Video']
19,@cfiessinger,Christophe Fiessinger,Apr 14,"#bostonstrong #bostonmarathon @ Boston, Massachusetts https://instagram.com/p/BhkJuwZFj7W/",['https://pbs.twimg.com/profile_images/669207489318023168/FANJMbai_normal.jpg'],['No Video']
20,@simpleappofcl,Simple App,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1285118635221102598/3Vyx7bv__normal.jpg', 'https://pbs.twimg.com/media/F_iT5OpXIAA9Hds.jpg']",['No Video']
21,@kraftmacnswag,No Name,Apr 14,Sry add another win there #gosox #bostonstrong,"['https://pbs.twimg.com/profile_images/785910394367901697/Z2_hAQGl_normal.jpg', 'https://pbs.twimg.com/media/DaxW5WtUwAABrLd.jpg']",['No Video']
22,@PJmiekidzandi,KillShelters 𝐌𝐔𝐒𝐓,Apr 14,"This Man Expects to Run a 2:50 in the Boston Marathon on Monday #BostonMarathon #BostonStrong #Boston2018
https://nyti.ms/2GTLa8s",['https://pbs.twimg.com/profile_images/1181976756342931456/0yhTPPxu_normal.png.jpg'],['No Video']
23,@mrbobbykalman,Richard 𝕏,Apr 14,"@marty_walsh This City Of Boston Thanks You and Thanks to all of the Boston First Responders that acted in heroism on now what we call #OneBostonDay
#BostonStrong #BStrong #BostonMarathon",['https://pbs.twimg.com/profile_images/1656816455592099841/k6FWWkwC_normal.jpg'],['No Video']
24,@GrahamM67,No Name,Apr 14,DIRTY WATER! @RedSox win again beating @Orioles 10-3. Sox making franchise history moving to 12-2 on the season. #BestStartEver #BostonStrong #RedSoxNation @HanleyRamirez @JDMartinez14 @mookiebetts @JackieBradleyJr @Rafael_Devers @davidortiz @The_LaserShow15 @fenwaypark,"['https://pbs.twimg.com/profile_images/1717523154329894912/SLQboy93_normal.jpg', 'https://pbs.twimg.com/media/DaxSe3hU0AETktD.jpg']",['No Video']
25,@snb7x,No Name,Apr 14,What was Devers and JBJ doing today .... only Sox players inc replacements who didn’t score (Altho JBJ did get a hit!) Xtra batting practise for they two Alex Cora .... #BostonStrong #RedSox #YankeesSuck,"['https://pbs.twimg.com/profile_images/1617840300071723014/gABnQCG9_normal.jpg', 'https://pbs.twimg.com/media/DaxPeaMW4AA6qH7.jpg']",['No Video']
26,@DeniseRush,Denise Rush FASID IIDA IDEC,Apr 14,Cute shoe planter  #beaconhill #charlesstreet bin36 #bostonstrong #bostonmarathon2018 @ Bin 26… https://instagram.com/p/BhkFk6-gBKp/,['https://pbs.twimg.com/profile_images/1284439109042307072/wBvgZafC_normal.jpg'],['No Video']
27,@rescueboston,No Name,Apr 14,Mark!!! Thank you so much for all of your support and for helping us share our story about love & companionship! #BostonStrong ,"['https://pbs.twimg.com/profile_images/1250374177095323648/yVsrqWOG_normal.jpg', 'https://pbs.twimg.com/profile_images/2392685472/fqit5nak57iullg92dyj_mini.jpeg', 'https://pbs.twimg.com/ext_tw_video_thumb/985235609588387840/pu/img/xjgoazuB73WJSF3I.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/985235609588387840/pu/img/xjgoazuB73WJSF3I.jpg']
28,@bmhssoftball18,BMHS Indians Softball 2018,Apr 14,Lady Indians beat Arlington Catholic 3-2 in this years annual Krystal Campbell tournament!!! Shoutout to captain @katherineiozzo and @xxorachel1111 for huge home runs. Make sure you meet us for the championship game Saturday 4/21 at 1:00 #winningszn #medfordstrong #bostonstrong,"['https://pbs.twimg.com/profile_images/938804919078871040/DWMUEPmM_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/985245813340192768/pu/img/GleYikPIlv_3YQ47.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/985245813340192768/pu/img/GleYikPIlv_3YQ47.jpg']
29,@KerryKavanaugh,Kerry Kavanaugh,Apr 14,"Best weekend in the BEST CITY. #BostonStrong #StrongerTogether 5 years later. Never forget. 

Good luck runners! @bostonmarathon","['https://pbs.twimg.com/profile_images/1354783173775925249/wQS4VqkH_normal.jpg', 'https://pbs.twimg.com/media/DaxIKOvUQAAIGtl.jpg']",['No Video']
30,@Justin42Arch,Justin Alpert,Apr 14,Best of luck to Adam & Chef George running on behalf of Lovin Spoonfuls and to all running the #bostonmarathon2018 especially those running for #charities. #THANKYOU We are all cheering for you! So much personal dedication for such a selfless cause! #BostonStrong,"['https://pbs.twimg.com/profile_images/1299516454598070274/kulTZ3iC_normal.jpg', 'https://pbs.twimg.com/media/DaxFmJmW4AAbMLs.jpg']",['No Video']
31,@KrisMatt,Kris Mattera,Apr 14,Working on logistics for the food at the Finish Line of the @bostonmarathon. Hands down the best job I have had - and I'm a volunteer (team captain). #TogetherForward #BostonStrong #BostonMarathon ,['https://pbs.twimg.com/profile_images/1143665217760419841/6214lB5h_normal.png.jpg'],['No Video']
32,@fatboypat,Jimmy Mac,Apr 14,"@jcmccaffrey great article in @TheAthleticBOS , gave me chills..#BostonStrong",['https://pbs.twimg.com/profile_images/1673736437798256647/_E7o2yS5_normal.jpg'],['No Video']
33,@markwahlberg,Mark Wahlberg,Apr 14,"I met Jessica and Patrick while making @patriotsdayfilm — check out their new book #RescueandJessica, it’s an inspiring and heartwarming book for kids of all ages about friendship, acceptance and love...things we could all use more of!  #BostonStrong @rescueboston","['https://pbs.twimg.com/profile_images/2392685472/fqit5nak57iullg92dyj_normal.jpeg', 'https://pbs.twimg.com/ext_tw_video_thumb/985235609588387840/pu/img/xjgoazuB73WJSF3I.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/985235609588387840/pu/img/xjgoazuB73WJSF3I.jpg']
34,@WomensRunning,s Running,Apr 14,This #BostonStrong father-daughter duo is tackling this year's #bostonmarathon2018 together. Their inspiring story: http://womensrunning.competitor.com/2018/04/boston2018/this-father-daughter-team-is-tackling-boston-together_90414…,"['https://pbs.twimg.com/profile_images/1102646496665657344/2PNQN2zf_normal.png.jpg', 'https://pbs.twimg.com/media/DatxazKXUAAxiaS.jpg']",['No Video']
35,@garifusion,GARI Japanese Bistro,Apr 14,Marathon weekend is here!! Saw a few runners visiting and eating sushi in #Needham All smiles. We wish them well and a healthy one on Monday. #BostonMarathon #TogetherForward #BostonStrong,['https://pbs.twimg.com/profile_images/3034507205/41cff7a5131d069844ed160ad20b8340_normal.jpeg'],['No Video']
36,@MichelleB1208,Michelle Baldwin,Apr 14,"Enjoying our first ever baseball game on marathon weekend. The Brita are here. Keith, Warren and Michelle  @RedSox #BostonMarathon #BostonStrong","['https://pbs.twimg.com/profile_images/378800000851913488/37e1e45edeb542474e654d2f5d22115e_normal.jpeg', 'https://pbs.twimg.com/media/Daw99jBW4AAXARD.jpg']",['No Video']
37,@MatthewCooney,Matthew Cooney,Apr 14,"The #BostonMarathon has 34 official charity teams. Here's how you can donate to them. #bostonmarathon2018 #BostonStrong #charity #giving
https://boston.com/sports/boston-marathon/2018/04/13/donate-marathon-charity-teams?event=event51…",['https://pbs.twimg.com/profile_images/1704902475549990912/5DaG6FCb_normal.jpg'],['No Video']
38,@kevindua,Kevin Dua,Apr 14,"@DMSE, it was an honor talking to you on your new book, @bostonmarathon history, & tips to us teachers / runners. 

Here’s hoping your “dream big” wish happens one day where anyone/anywhere can run this race!

@hylandspowered #hylandsteam #bostonstrong","['https://pbs.twimg.com/profile_images/1727151752204423168/PoK5NAQ7_normal.jpg', 'https://pbs.twimg.com/profile_images/1466610319392792581/IPDlGLjw_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/985217313874984960/pu/img/YQ439tpHGn-w5dGx.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/985217313874984960/pu/img/YQ439tpHGn-w5dGx.jpg']
39,@BlackIc55337639,Boston Bitch,Apr 14,"Does it get any better as a Boston fan? Celts & B's playoff games this weekend,  #RedSox murdering every team  & Marathon Monday.  We are indeed #BostonStrong  !","['https://pbs.twimg.com/profile_images/1229259449635721216/Mt8QAR9j_normal.jpg', 'https://pbs.twimg.com/media/Daw6aOtUwAA6Sv5.jpg']",['No Video']
40,@JonatanRiver,No Name,Apr 14,"2018:
#Patriots SB lost + 2 first round picks.
#Celtics start the playoffs vs MIL tomorrow.
#Bruins in playoffs: 1-0 vs. Maple Leafs
#RedSox 7-0 vs, Orioles, 5th inning.

#BostonStrong",['https://pbs.twimg.com/profile_images/1614810391225286658/vX1rDwQk_normal.jpg'],['No Video']
41,@drumminghealth,Lyle Povah,Apr 14,"I’ve mapped the route and visited the finish line, let’s do this! #bostonmarathon2018 #runner #travel #canadian #bostonstrong","['https://pbs.twimg.com/profile_images/890640387785674752/HoYW0azY_normal.jpg', 'https://pbs.twimg.com/media/Daw5UUKX4AAUvcA.jpg']",['No Video']
42,@TylerSMotes,Tyler Motes,Apr 14,"I kissed a goat and I liked it! 

#ftm #goat #zoo #LGBTQ #Boston #BostonStrong","['https://pbs.twimg.com/profile_images/1540223615928614917/_qmrlKbR_normal.jpg', 'https://pbs.twimg.com/media/Daw5kZtXcAAACsO.jpg']",['No Video']
43,@HarvardDanger,Harvard Dangerfield,Apr 14,Getting ready for the #BostonMarathon - they shut down Boylston Street for my fluff!  #BostonStrong,"['https://pbs.twimg.com/profile_images/477290202864439296/CzeodujJ_normal.jpeg', 'https://pbs.twimg.com/media/Daw0XaxW0AEuLKW.jpg']",['No Video']
44,@ktbuck123,Kathleen Buckley,Apr 14,Good luck to all the runners this year! #BostonStrong @bostonmarathon I will be #Volunteering at Mile 15!  See you on the streets!!,"['https://pbs.twimg.com/profile_images/712639367823626241/muVgsDSg_normal.jpg', 'https://pbs.twimg.com/profile_images/1676658337692131348/ZsxX47-d_mini.jpg', 'https://pbs.twimg.com/media/DawfykfUMAADX3W.jpg']",['No Video']
45,@davidhboggs,David H,Apr 14,Pre-Marathon race on Boylston Street Boston 14 April 2018 #BostonStrong,"['https://pbs.twimg.com/profile_images/1695131284702367744/zdACNYsz_normal.jpg', 'https://pbs.twimg.com/media/DawtTV7U0AA4pq-.jpg']",['No Video']
46,@RunningCoach02,Running Man,Apr 14,Y'all have a great race run strong #BostonMarathon #BostonStrong #RunHappy #RunHard #CoachTip,['https://pbs.twimg.com/profile_images/977389712120909825/6CyZ4rAw_normal.jpg'],['No Video']
47,@KBMM,Karyn Miller,Apr 14,Congrats to @STRIVETrips Tyler Andrews for running the FASTEST #50k race in the world. Ever. We're in awe of your determination and speed. So proud! #Marathon #WorldRecord #ultramarathon @HOKAONEONE #BostonStrong http://dyestat.com/gprofile.php?mgroup_id=44531&do=news&news_id=525924…,['https://pbs.twimg.com/profile_images/2955076962/13c46c86178ea448cbcec4d19c8df585_normal.jpeg'],['No Video']
48,@kmpatron,Kathleen Patrón,Apr 14,Good to see you and thanks Scott for the ride to the #redsox game on the @MBTA on 3887a. Great service! Good luck this weekend. #BostonStrong @carmensunion589,['https://pbs.twimg.com/profile_images/1721691838279454720/W1yervIz_normal.jpg'],['No Video']
49,@JHB18,No Name,Apr 14,#Boston2018 #BostonMarathon2018 #Bostonstrong Inspiring piece - with each passing year of the Boston Bombing this race has become more iconic each story a testament to #Unbreakable spirit power of #Running #Run #Marathon https://nytimes.com/2018/04/12/sports/tim-don-boston-marathon-ironman.html…,['https://pbs.twimg.com/profile_images/830873935906496513/k2y9Fezk_normal.jpg'],['No Video']
50,@Twin502s,No Name,Apr 14,"Good luck Adrienne, you are such an inspiration #bostonstrong",['https://pbs.twimg.com/profile_images/1407839392136376325/WHGGGUqE_normal.jpg'],['No Video']
51,@CyndeePlatko,No Name,Apr 14,Ready or not #bostonmarathon #vegasstrongrc #vegasstrong #bostonstrong #marathon #ultramarathon… https://instagram.com/p/Bhjxy-iBBCO/,['https://pbs.twimg.com/profile_images/1350062297587224580/NADAmC6C_normal.jpg'],['No Video']
52,@poetwithpace,Donato Train,Apr 14,I is such a bad boy @dunkindonuts #bostonstrong #Boston2018,"['https://pbs.twimg.com/profile_images/1641770212528717826/FkhHU9E4_normal.jpg', 'https://pbs.twimg.com/media/DawmPJNXcAYUmmF.jpg', 'https://pbs.twimg.com/media/DawmPJMWAAAdF-A.jpg']",['No Video']
53,@liztran28,No Name,Apr 14,"Starting off the weekend strong with a 5k 
.
.
.
#BAA5k #bostonstrong #run https://instagram.com/p/BhjwpoBHISg/",['https://pbs.twimg.com/profile_images/775133760132149248/YfnePcnR_normal.jpg'],['No Video']
54,@CoSoGallery,Copley Society of Art,Apr 14,Marathon Weekend has started! Runners will be looping around Newbury and Boylston Street all day! #BostonMarathon #BostonStrong,"['https://pbs.twimg.com/profile_images/1111283850498490369/i0qK3g0A_normal.png.jpg', 'https://pbs.twimg.com/media/DawjKnVXUAAKZ92.jpg']",['No Video']
55,@5hrs19min,Ryan Celis,Apr 14,"@bostonmarathon to #BostonMarathon #runners - regardless of your time, make this your best marathon ever. I'm rooting for you. You will have such a great time in Boston #Boston2018 #BostonStrong","['https://pbs.twimg.com/profile_images/950422110240821248/WUUhSS5q_normal.jpg', 'https://pbs.twimg.com/media/DawiZZNUQAAhTGI.jpg']",['No Video']
56,@Trinketzy,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1718281935469084672/5JzKJys6_normal.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1727024398681411584/img/Qzm58QUVCWyKz8Rx.jpg']",['https://pbs.twimg.com/amplify_video_thumb/1727024398681411584/img/Qzm58QUVCWyKz8Rx.jpg']
57,@bottlerocket,No Name,Apr 14,2 more days #bostonmarathon2018 #BostonStrong,"['https://pbs.twimg.com/profile_images/1628926137949687810/u6YTM1yo_normal.jpg', 'https://pbs.twimg.com/media/Dawhm3PWkAA0rLE.jpg', 'https://pbs.twimg.com/media/Dawhm3OWsAAVM13.jpg']",['No Video']
58,@JMRamos1701D,John Ramos,Apr 14,"5 years on since that historic day, Forever and always
#BostonStrong
#OneBostonDay #PatriotsDay @BostonMaggie @markwahlberg @patriotsdayfilm @BostonMarathon",['https://pbs.twimg.com/profile_images/1195360829413056517/8wWHA-3G_normal.png.jpg'],['No Video']
59,@BostonAttitude,No Name,Apr 14,"Outside Marathon Sports where the first bomb went off.  

Five years later, we will always be #bostonstrong. 

Never Forget ","['https://pbs.twimg.com/profile_images/1686194588703137793/Dp43xLjV_normal.jpg', 'https://pbs.twimg.com/media/DawfbWfU8AA1yhH.jpg']",['No Video']
60,@hexclad,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1589145888206647296/7q_iO09Z_normal.jpg', 'https://pbs.twimg.com/media/F-1oY2oakAAINhu.jpg']",['No Video']
61,@Kidtivity,No Name,Apr 14,"#bostonstrong it’s #Marathon weekend!
#familytime #daytrip #springvacation #ctkids","['https://pbs.twimg.com/profile_images/684584619799359489/zJN70kAO_normal.png.jpg', 'https://pbs.twimg.com/media/DawTzyQVMAAkmU4.jpg']",['No Video']
62,@dmez1029,david mezzone,Apr 14,"Like David Ortiz said,
THIS IS OUR FKN CITY
5 years #BostonStrong","['https://pbs.twimg.com/profile_images/1580948551475003392/sFppXHoI_normal.jpg', 'https://pbs.twimg.com/profile_images/1715340699170660352/sU3NozxP_mini.jpg', 'https://pbs.twimg.com/media/DawOnFWUMAAm9ea.jpg']",['https://pbs.twimg.com/media/DawOnFWUMAAm9ea.jpg']
63,@JewishBoston,No Name,Apr 14,"""Five years after the bombings, as our city recovered and grew stronger, so did my dad. Through the incredible generosity of our community, we’ve raised more than $10,000 for @The_BMC's Marathon Team."" @bostonmarathon #BostonStrong https://jewbos.tn/2HtJ8Np",['https://pbs.twimg.com/profile_images/710437044145684480/aSFoxQAt_normal.jpg'],['No Video']
64,@Esypha,E sypha,Apr 14,At the 5k run  in Boston before Monday's Boston Marathon #bostonstrong https://instagram.com/p/BhjnGJQnhSlOiXGKS_5W2tbUeLoBDkO1uD35mY0/…,['https://pbs.twimg.com/profile_images/1639253794/44sqjRQ5_normal.jpg'],['No Video']
65,@irelands4courts,Irelands Four Courts,Apr 14,.@RunWashington .@dcroadrunners .@runpacers  Best is luck to all the runners for Area Running the #Boston2018 marathon on Monday #BostonStrong #ForEveryRun https://twitter.com/bostonmarathon/status/985118650121310208…,['https://pbs.twimg.com/profile_images/634816743542816768/wOm8EWUR_normal.jpg'],['No Video']
66,@SiobhanLopez_,Siobhan Lopez,Apr 14,This was really special to witness in person. #bostonstrong,"['https://pbs.twimg.com/profile_images/1520529283386597379/i06mMYAg_normal.jpg', 'https://pbs.twimg.com/profile_images/1715340699170660352/sU3NozxP_mini.jpg', 'https://pbs.twimg.com/media/DawOnFWUMAAm9ea.jpg']",['https://pbs.twimg.com/media/DawOnFWUMAAm9ea.jpg']
67,@johnjedwards,John Edwards,Apr 14,".@heatherledwards  is doing her final prep for the marathon!  As nice as it is today, the weather looks rough Monday and she is going into battle!   Please consider donating to this very worthwhile cause. https://crowdrise.com/o/en/campaign/steppingstrongboston2018/heatheredwards9… …  #BostonMarathon #SteppingStrong #BostonStrong","['https://pbs.twimg.com/profile_images/486900802917658624/t4sHb0YS_normal.jpeg', 'https://pbs.twimg.com/media/DawPnxGVQAAx7QU.jpg']",['No Video']
68,@SportsandRving,DJ Verhoest,Apr 14,Love this #BostonStrong ,"['https://pbs.twimg.com/profile_images/1695891766547714048/FRsF6u_r_normal.jpg', 'https://pbs.twimg.com/profile_images/1715340699170660352/sU3NozxP_mini.jpg', 'https://pbs.twimg.com/media/DawOnFWUMAAm9ea.jpg']",['https://pbs.twimg.com/media/DawOnFWUMAAm9ea.jpg']
69,@SuperiorTi,Superior Titanium Products,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1597029941605974017/F0e1Tjf3_normal.jpg', 'https://pbs.twimg.com/media/Fiqk7EtXEAAa0Os.jpg', 'https://pbs.twimg.com/media/FinN7jdXEAAxVnw.jpg', 'https://pbs.twimg.com/media/FinNQfAWYAAjxnt.jpg', 'https://pbs.twimg.com/media/FfnzoyaX0A0DjGX.jpg', 'https://pbs.twimg.com/media/Ffn0DGvXEAAeNeU.jpg']",['No Video']
70,@prof_mandia,No Name,Apr 14,"BEST advice I've read thus far, #Boston #runners  - #BostonMarathon #BostonStrong #Boston2018 #MarathonMonday","['https://pbs.twimg.com/profile_images/1633632969288982528/MltPdLa9_normal.jpg', 'https://pbs.twimg.com/profile_images/962164520872538112/7q_VGqt2_mini.jpg', 'https://pbs.twimg.com/media/Dao3C0EVMAADdf5.jpg']",['No Video']
71,@OnyxBoox,ONYX BOOX,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1519004251166552065/aKPcSfUl_normal.jpg', 'https://pbs.twimg.com/media/F9rR-4CawAAy1id.jpg']",['No Video']
72,@jinzilla20,Phil R,Apr 14,"More seriously, a heartfelt tribute to the victims & survivors of the Boston Marathon attack April 15, 2013. #NeverForget #BostonStrong",['https://pbs.twimg.com/profile_images/1321582593373065216/UOkljG1R_normal.jpg'],['No Video']
73,@RunAdmir,Admir Aleksic,Apr 14,"Boston 5k. What an amazing race. 10,000 runners strong. @bostonrunbase @bostonrunbase #BostonStrong #boston #5k","['https://pbs.twimg.com/profile_images/789135790743834627/EvLB4F3C_normal.jpg', 'https://pbs.twimg.com/media/DawEsiUVwAIF57D.jpg']",['No Video']
74,@DCFrontrunners,DC Front Runners,Apr 14,We are proud to have #dcfrontrunners represented again at this Monday’s  #bostonmarathon2018. Good luck! #bostonmarathon #bostonstrong #ivancheung #chrisvanes #justinmccarthy #erichhuang,"['https://pbs.twimg.com/profile_images/1221471437833351168/SXwzsXtS_normal.jpg', 'https://pbs.twimg.com/media/DawDv_3VMAAdoZT.jpg']",['No Video']
75,@JosiePags13,Josie Pagliuca,Apr 14,Just ran a race through Boston & I’d be lying if I said this giant billboard of Hanley wasn’t my greatest source of motivation #BostonStrong ,"['https://pbs.twimg.com/profile_images/1536758632175501313/JzL4wHok_normal.jpg', 'https://pbs.twimg.com/media/DawBcJoVMAUvEcD.jpg']",['No Video']
76,@DivingDiva814,No Name,Apr 14,Race one done. One down two to go. #bostonstrong… https://instagram.com/p/BhjeauGHrQG43dZlocZnato7nd0KCxw65UGYy40/…,['https://pbs.twimg.com/profile_images/1538658078463250433/s9In7KWP_normal.jpg'],['No Video']
77,@aashlock,Alex Ashlock,Apr 14,Sunday is the 5-year anniversary of the Boston Marathon bombings. This is part of a temporary memorial in front of Marathon Sports on Boylston St. @WBUR #BostonMarathon #BostonStrong,"['https://pbs.twimg.com/profile_images/1718228434160173056/nXZXnuMp_normal.jpg', 'https://pbs.twimg.com/media/DawAGomX0AA7O2L.jpg']",['No Video']
