,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
20,@Brad_Dion,Brad Dion,May 7,I may or not be a baseball fan. Even when it is 2 teams. #BostonStrong #RedSox #Detroit #Tigers #BASEBALLisBETTER,"['https://pbs.twimg.com/profile_images/847256619758923777/E0e4nsWi_x96.jpg', 'https://pbs.twimg.com/media/BnEKH7oCUAIo4ZY.jpg']",['No Video']
21,@SuperiorTi,Superior Titanium Products,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1597029941605974017/F0e1Tjf3_x96.jpg', 'https://pbs.twimg.com/media/Fiqk7EtXEAAa0Os.jpg', 'https://pbs.twimg.com/media/FinN7jdXEAAxVnw.jpg', 'https://pbs.twimg.com/media/FinNQfAWYAAjxnt.jpg', 'https://pbs.twimg.com/media/FfnzoyaX0A0DjGX.jpg', 'https://pbs.twimg.com/media/Ffn0DGvXEAAeNeU.jpg']",['No Video']
22,@RTED2016,No Name,May 7,Boston Strong Silicone Pink Wristband with White Print #BOSTONSTRONG #BOSTONMARATHON http://amazon.com/dp/B00CK1MAJQ/ref=cm_sw_r_tw_dp_9VQAtb0EPYWFH5SN… via @amazon,['https://pbs.twimg.com/profile_images/378800000159006391/05a5995325ddf136457e3b0b5303f8f1_x96.png.jpg'],['No Video']
23,@RTED2016,No Name,May 7,Boston Strong Silicone Wristband with White Print #BOSTONSTRONG #BOSTONMARATHON   via @amazon http://ow.ly/wBbmr,['https://pbs.twimg.com/profile_images/378800000159006391/05a5995325ddf136457e3b0b5303f8f1_x96.png.jpg'],['No Video']
24,@AArcouette23,Drew Arcouette,May 7,can't believe there was a bomb threat in Boston. #FuckOff #BostonStrong,['https://pbs.twimg.com/profile_images/1699684843624243200/nQ-zVQiu_x96.jpg'],['No Video']
25,@stephenbeantown,stephen gaines,May 7,My man is ready for this modeling thang #BostonStrong #BostonModel,"['https://pbs.twimg.com/profile_images/1511622528996888577/wJB0tXzc_x96.jpg', 'https://pbs.twimg.com/media/BnD-mnwCAAASjZN.jpg']",['No Video']
26,@kcbw422,KC Butt Wittekind,May 7,IS THIS REAL LIFE!?!? #FenwayPark #Fenway #RedSox #BostonRedSox #Boston #BostonStrong #MyFenway… http://instagram.com/p/ntctOpHE_v/,['https://pbs.twimg.com/profile_images/571721388952522752/o5_W_tEr_x96.jpeg'],['No Video']
27,@CandaceBShelton,Candace Shelton,May 7,"The note I just wrote at the #DearBoston display at the library! Boston, you're my home! #BostonStrong… http://instagram.com/p/ntcCKwNPQe/",['https://pbs.twimg.com/profile_images/1033672441736912896/WmfBxa2u_x96.jpg'],['No Video']
28,@steezy_dom7,Ohm Sweet Ohm,May 7,#BostonStrong Dude Jumps Over 3 Bitches https://vine.co/v/M6FgBUBHTxh,['https://pbs.twimg.com/profile_images/613710841129664512/XZVOX7BO_x96.jpg'],['No Video']
29,@stephenbeantown,stephen gaines,May 7,My dude doing this modeling thang #BostonStrong #BostonModel,"['https://pbs.twimg.com/profile_images/1511622528996888577/wJB0tXzc_x96.jpg', 'https://pbs.twimg.com/media/BnD8EVBCAAA1o1Y.jpg']",['No Video']
30,@stephenbeantown,stephen gaines,May 7,My man getting into this modeling game #BostonStrong #BostonModel,"['https://pbs.twimg.com/profile_images/1511622528996888577/wJB0tXzc_x96.jpg', 'https://pbs.twimg.com/media/BnD7nk0CUAAGQ0c.jpg']",['No Video']
31,@stephenbeantown,stephen gaines,May 7,My right hand man getting into this modeling game #BostonStrong #BostonModel,"['https://pbs.twimg.com/profile_images/1511622528996888577/wJB0tXzc_x96.jpg', 'https://pbs.twimg.com/media/BnD7TKMCIAAOHjz.jpg']",['No Video']
32,@JRocBX718,J ROC,May 7,You call yourself a Boston Bruins and don't know who Rick Middleton or Stan Jonathan are? Disgraceful. #nhlbruins #bostonstrong #diehard4L,['https://pbs.twimg.com/profile_images/1456307403608272905/lTn0g_7U_x96.jpg'],['No Video']
33,@TheMissNguyen,No Name,May 7,"Beginning exodus. Farewell, Strong Boston. #bostonstrong ... Wheels up to FLL.  http://4sq.com/1jBHOHt",['https://pbs.twimg.com/profile_images/1728054488471068672/yjcRgJMy_x96.jpg'],['No Video']
34,@blog_bamba,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1685864024393596929/ni7rrYvl_x96.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1724114948672946176/img/SKSDtJhgYFDCNKri.jpg']",['https://pbs.twimg.com/amplify_video_thumb/1724114948672946176/img/SKSDtJhgYFDCNKri.jpg']
35,@SuperiorTi,Superior Titanium Products,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1597029941605974017/F0e1Tjf3_x96.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1501975146541821958/pu/img/r5a9eSt33Xw2AQD-.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/1501975146541821958/pu/img/r5a9eSt33Xw2AQD-.jpg']
36,@margaritashap,Margie Shapiro,May 7,Inspiring Boston story- our own Apparelista Jeanette!! http://healthcentral.com/diet-exercise/c/255251/169092/qualify-marathon-tips/… @PRRunning #BostonStrong,['https://pbs.twimg.com/profile_images/2811181327/966a49fdcb0b3de6a8bfdb8b679a0283_x96.jpeg'],['No Video']
37,@_SueCaulfield,Sue Caulfield,May 7,"This post gave me chills @pglove. ""In a way #StudentAffairs is a faith based profession."" http://patrickloveblog.wordpress.com/2014/05/06/the-boston-marathon-and-reflection-on-leadership-characteristics/?utm_content=buffer30eb0&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer… #BostonStrong #SAlead",['https://pbs.twimg.com/profile_images/510091796425080832/fhqwhjc7_x96.jpeg'],['No Video']
38,@schushoe,Shoe Times Two,May 7,@RideRail @RinckAd @freeportusa @TitanAds <3 Boston!  #617 #BostonStrong,['https://pbs.twimg.com/profile_images/1261847984721088513/fvQQzds4_x96.jpg'],['No Video']
39,@TVOTP1,No Name,May 7,The media has been brainwashing the masses for a long time. #wearelegion #americanspring #bostonstrong... http://fb.me/6vMVoqfx3,['https://pbs.twimg.com/profile_images/666784714435334144/mtxJOR1c_x96.jpg'],['No Video']
40,@GreenTEntBos,GREEN T ENTERPRISES,May 7,"@JohnDoomsday new 4 Fight Contract, Fighting @Rick_Story 7-16 in AC, @PatrickMMA doing his thing on The @UltimateFighter. #bostonstrong @ufc",['https://pbs.twimg.com/profile_images/584012507485868034/7PFKDJzK_x96.jpg'],['No Video']
41,@OfficialD_iRvin,No Name,May 7,Mom dukes rocking the #BostonStrong #CookiesTee @cookiesbrand http://instagram.com/p/ntLf5oklQO/,['https://pbs.twimg.com/profile_images/1270748341002014722/htuaTEsd_x96.jpg'],['No Video']
42,@ErinSheehyHunt,Erin Sheehy Hunt,May 7,'@Slate what's not 2 love #BostonStrong A Map of Movie Preferences Reveals That Massachusetts Loves Itself http://slate.com/articles/arts/culturebox/2014/05/most_popular_best_picture_winner_a_map_of_movie_preferences_reveals_that.html… via @slate,['https://pbs.twimg.com/profile_images/658633126705524738/QArh2EcO_x96.jpg'],['No Video']
43,@LilGuppy92,Kelly Gupton,May 7,“@GooglePics: This is so powerful #BostonStrong https://pic.twitter.com/vnscMaLhvK” @totesviola,['https://pbs.twimg.com/profile_images/921090251514372096/aU0Of_oU_x96.jpg'],['No Video']
44,@BWSportsWire,Business Wire,May 7,"#BostonStrong - Tickets for July 23 Liverpool FC vs. AS Roma Match @ FenwayPark on sale Friday, May 16: http://businesswire.com/news/home/20140507006160/en/Tickets-July-23-Liverpool-FC-vs.-Roma#.U2p69cTrqF4.twitter…",['https://pbs.twimg.com/profile_images/1232659426047336456/MiyCeSyY_x96.jpg'],['No Video']
45,@thiccctoriaa,No Name,May 7,“@GooglePics: This is so powerful #BostonStrong https://pic.twitter.com/cHseRQTVop”,['https://pbs.twimg.com/profile_images/1627008818927529984/Wc72SxEy_x96.jpg'],['No Video']
46,@rgonz10713,No Name,May 7,"""@OnlyInBOS: I think @markymarc1923 has one of the coolest #BostonStrong tatoos in the city. ""@MONEYTEAM_33","['https://pbs.twimg.com/profile_images/1437603480286502917/Bcp_0lXB_x96.jpg', 'https://pbs.twimg.com/media/BnAxs34CMAA8NW-.jpg']",['No Video']
47,@MagikFlameFire,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1665878022358966272/vnZy1FdV_x96.jpg', 'https://pbs.twimg.com/media/F_L0l_5WMAAg9Lh.jpg']",['No Video']
48,@Gypsymusicrock,No Name,May 7,Check out gypsyrock from #Worcester MA #bostonstrong #ReverbNation become a fan #MUSIC #vids #vocals #guitarist,"['https://pbs.twimg.com/profile_images/484482146426306560/ixALyo-l_x96.jpeg', 'https://pbs.twimg.com/card_img/1729986722765676544/JXW_Bf9d.jpg']",['No Video']
49,@BlackZac,No Name,May 7,Hook me up with this sleeve. #BostonStrong,"['https://pbs.twimg.com/profile_images/1654595610836869120/CiituZcT_x96.jpg', 'https://pbs.twimg.com/media/BnDX4MYIcAAFdWA.jpg']",['No Video']
50,@dreamsingles_,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1337518113873661955/mp010gqA_x96.jpg', 'https://pbs.twimg.com/media/F_FsAAyWwAAzMah.jpg', 'https://pbs.twimg.com/media/F_FsDUGW4AAcazj.jpg']",['No Video']
51,@TVOTP1,No Name,May 7,The eyes are useless when the mind is blind. #wearelegion #bostonstrong #standout #standup #speakout #notyranny... http://fb.me/24lK6Eq1N,['https://pbs.twimg.com/profile_images/666784714435334144/mtxJOR1c_x96.jpg'],['No Video']
52,@hennyblvck,Henny Balthier,May 7,“@GooglePics: This is so powerful #BostonStrong https://pic.twitter.com/airDxjwfxl”repping that semperfi fund!,['https://pbs.twimg.com/profile_images/1552405534715875332/Zfbfn-mW_x96.jpg'],['No Video']
53,@MichaelJLanzo,Michael J Lanzo,May 7,View from South Boston ...I've been higher #BostonStrong @ Boston Mass. http://instagram.com/p/ntER8cEHbO/,['https://pbs.twimg.com/profile_images/826429737891463169/DjkaDgho_x96.jpg'],['No Video']
54,@Jaeger_bomb12,No Name,May 7,“@GooglePics: This is so powerful #BostonStrong https://pic.twitter.com/S59UCB7vNq” @miayeager,['https://pbs.twimg.com/profile_images/1120403724994850818/oDcgnsIX_x96.jpg'],['No Video']
55,@MichaelJLanzo,Michael J Lanzo,May 7,My view from south Boston #BostonStrong,"['https://pbs.twimg.com/profile_images/826429737891463169/DjkaDgho_x96.jpg', 'https://pbs.twimg.com/media/BnDLdMeCIAAkeBs.jpg']",['No Video']
56,@soloveli,Li Rusterholz,May 7,Feeling so proud walking around with my #BostonStrong shirt on (: #Supporter #Runners #MilesOnMiles,['https://pbs.twimg.com/profile_images/577355602290040832/hvm7qBwS_x96.jpeg'],['No Video']
57,@BosstownToro,Jeff Toro,May 7,Back in the bean with my babyboy and training up here I'm lovin my visit back home #BostonStrong,['https://pbs.twimg.com/profile_images/975072986859491330/ngTM-FIR_x96.jpg'],['No Video']
58,@JMPrettyology,No Name,May 7,We've donated some proceeds from purchases during April to #OneFund #Thankyou for helping contribute #BostonStrong,"['https://pbs.twimg.com/profile_images/431852027803475968/De3E6Aku_x96.jpeg', 'https://pbs.twimg.com/media/BnDG-1LCMAAaW9V.jpg']",['No Video']
59,@BrandtGoddy4,No Name,May 7,@mlerndog7 Went and saw him speak in person. What a story!#bostonstrong,['https://abs.twimg.com/sticky/default_profile_images/default_profile_x96.png.jpg'],['No Video']
60,@ActionNetworkHQ,Action Network,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1384641200603414530/Nq9iTLIE_x96.jpg', 'https://pbs.twimg.com/media/GAiPjUBXIAAqLBi.jpg']",['No Video']
61,@Marshel_iie,No Name,May 7,"RT""@GooglePics: This is so powerful #BostonStrong https://pic.twitter.com/Y34yRWIt6a""",['https://pbs.twimg.com/profile_images/1577987297441886209/aHg7v7uY_x96.jpg'],['No Video']
62,@drwhitneybaxter,Whitney Baxter,May 7,sharing memories from boston with my dad! #bostonstrong #running,"['https://pbs.twimg.com/profile_images/1281259547286319106/aNQZK2Tj_x96.jpg', 'https://pbs.twimg.com/media/BnDDttECIAAQ5TY.jpg']",['No Video']
63,@hexclad,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1589145888206647296/7q_iO09Z_x96.jpg', 'https://pbs.twimg.com/media/GANM21qbEAAybiB.jpg']",['No Video']
64,@MarathonPitStop,No Name,May 7,"Awwww Thanks @mtnsolace I'm no Meb!
#MarathonPitstop #running #BostonMarathon #BostonStrong",['https://pbs.twimg.com/profile_images/691847899282567170/K5DsWGAE_x96.jpg'],['No Video']
65,@akasthana,ष अस,May 7,"@googlepics Brave and beautiful ladies 
""@TheWorldStories: This is so powerful #BostonStrong https://pic.twitter.com/5PKF06yBRJ""",['https://pbs.twimg.com/profile_images/1690645724898430976/NqIg5IPq_x96.jpg'],['No Video']
66,@IEMembership,On Demand Premium,May 7,Secure your early bird pass by Friday for #CFOTreasury and hear from a great line-up http://bit.ly/1iTPguI #cfo #BostonStrong,['https://pbs.twimg.com/profile_images/725708197684727808/9iz7LwXk_x96.jpg'],['No Video']
67,@everhoda,Eve Rhoda,May 7,"""@GooglePics: This is so powerful #BostonStrong https://pic.twitter.com/Hd8pgiyyDg"" power of the human spirit amazes me everyday. You ladies rock",['https://pbs.twimg.com/profile_images/545311460680019969/gKur_iBU_x96.jpeg'],['No Video']
68,@missBeatriiz,No Name,May 7,“@GooglePics: This is so powerful #BostonStrong https://pic.twitter.com/fiBEWG9Wah”,['https://pbs.twimg.com/profile_images/1710778789104386048/zzlRy3fy_x96.jpg'],['No Video']
69,@de_la_josephhh,No Name,May 7,@GooglePics nothing like my home town of Boston #BostonStrong,['https://pbs.twimg.com/profile_images/685342999509876736/Jlf6-kIZ_x96.jpg'],['No Video']
70,@JoeMomasNuts,I dont comply,May 7,#BostonStrong? More like Boston Wrong; Cheering for #MartialLaw https://youtube.com/watch?v=2SWcQVMVusM… via @Subgenius111 @madonearth,['https://pbs.twimg.com/profile_images/1594655471952048128/MLRo88Cg_x96.jpg'],['No Video']
71,@BreakCentral,No Name,May 7,@TravelMagazine Thousands worldwide Boycott MA This Summer  #freejustina #BostonStrong @massgov,"['https://pbs.twimg.com/profile_images/2377182114/l3h2gyuisdml0kkjz6vz_x96.jpeg', 'https://pbs.twimg.com/media/Bmu5i4ZCAAAtvYi.jpg']",['No Video']
72,@MagikFlameFire,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1665878022358966272/vnZy1FdV_x96.jpg', 'https://pbs.twimg.com/media/F_L5M_rX0AAFAzC.jpg']",['No Video']
73,@sayumx7,Samantha Taylor,May 7,“@GooglePics: This is so powerful #BostonStrong https://pic.twitter.com/UfgGJoXAYn”,['https://pbs.twimg.com/profile_images/1063077638175121409/-U4_e03d_x96.jpg'],['No Video']
74,@therainbowtimes,No Name,May 7,Bomb Scare at #Downtown #Crossing clear now #BostonStrong Suspect undergoing mental health evaluation.,['https://pbs.twimg.com/profile_images/1052975233278177280/5q6T5w0V_x96.jpg'],['No Video']
75,@Titanrising_,No Name,May 7,"Boston Firecracker Hero Carlos Arrendumbo - A Lying Fraud: http://youtu.be/k6_I2Y8D-qE via @YouTube
#BOSTONSTRONG",['https://pbs.twimg.com/profile_images/526179401986109440/rfgiex4U_x96.jpeg'],['No Video']
76,@BreakCentral,No Name,May 7,@BostonDotCom Thousands worldwide Boycott MA This Summer  #freejustina #bostonstrong @massgov,['https://pbs.twimg.com/profile_images/2377182114/l3h2gyuisdml0kkjz6vz_x96.jpeg'],['No Video']
77,@MegByron41,Megan Byron Vaccaro,May 7,@BostonDotCom These #bostonbros are #BostonStrong !,['https://pbs.twimg.com/profile_images/1625896179929165833/8h5ZU4Jp_x96.jpg'],['No Video']
78,@Titanrising_,No Name,May 7,"Boston BEAST Exposes Marathon Firecracker as 100% Staged Hoax: http://youtu.be/DjV4gb4BDp4 via @YouTube
#BOSTONSTRONG",['https://pbs.twimg.com/profile_images/526179401986109440/rfgiex4U_x96.jpeg'],['No Video']
79,@Titanrising_,No Name,May 7,"Boston Marathon Fake Dummy 100% Exposed: http://youtu.be/_UJSFetrbDM via @YouTube
#BOSTONSTRONG",['https://pbs.twimg.com/profile_images/526179401986109440/rfgiex4U_x96.jpeg'],['No Video']
80,@BrucePeck,Bruce Peck,May 7,Sizemore! Takes big step with #walk-off hit http://espn.go.com/blog/boston/red-sox/post/_/id/36745/sizemore-takes-big-step-with-walk-off-hit… #redsox #bostonstrong,['https://pbs.twimg.com/profile_images/1567246917729456129/2xuEJreu_x96.jpg'],['No Video']
81,@emilyrcanwell,Emily Canwell,May 7,"""No more hurting people!! Love is still the answer, love will conquer all, light will overcome the darkness when it falls."" #BostonStrong",['https://pbs.twimg.com/profile_images/742089790238101504/GAiOTz_n_x96.jpg'],['No Video']
82,@Chimaera96,No Name,May 7,Burying the lede. #BostonStrong MT @ezraklein: IL and WI have more bars than grocery stores: http://bit.ly/1skWlKc https://pic.twitter.com/N7v5fujI9J,['https://pbs.twimg.com/profile_images/949880769194835969/kYFTmBJb_x96.jpg'],['No Video']
83,@MelissaEzarik,No Name,May 7,"Still collecting Commencement '14 speaker news on Pinterest: Great choice, @FisherCollege! http://pinterest.com/universitybiz/2014-commencement/… #BostonStrong #highered",['https://pbs.twimg.com/profile_images/1579876701844160513/_TqplhQE_x96.jpg'],['No Video']
84,@413s_Kop,s Kop,May 7,Tickets go on sale May 16 for Liverpool vs Roma in FENWAY. #LFCFamily #LFC #YNWA #JFT96 #BostonStrong #Fenway #Boston,['https://pbs.twimg.com/profile_images/464046416768147457/bsuKQdAP_x96.jpeg'],['No Video']
85,@Prefontaine67,No Name,May 7,My Da's Celtic scarf with old n' new badges: Part II #celtic #pira #bostonstrong #1916 #donnelly #1967… http://instagram.com/p/nst0VfrguT/,['https://pbs.twimg.com/profile_images/3260197720/9eb1acb5dd2b60d62cea28f49e8fc455_x96.jpeg'],['No Video']
86,@AaronScheidies,Aaron Scheidies,May 7,Hot Off Press @bostonmarathon  Blog Pt 2 http://cdifferentwithaaron.com/throughmyeyes/ @BostonMiler @TeamWithAVision @MikeRouse1952 @TheMABVI Enjoy #BostonStrong,['https://pbs.twimg.com/profile_images/344513261580474780/cf926c511a715f838ecd1f6b4b0fb9d9_x96.jpeg'],['No Video']
87,@TriBloggers,Triathlon Bloggers,May 7,How to Watch Boston Marathon Live #BostonStrong http://is.gd/mFsUnM,['https://pbs.twimg.com/profile_images/378800000530809506/814863ba694295472a1b8440f00ad1ad_x96.jpeg'],['No Video']
88,@hexclad,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1589145888206647296/7q_iO09Z_x96.jpg', 'https://pbs.twimg.com/media/GANNC_-bwAALj_v.jpg']",['No Video']
89,@mel78_NL,No Name,May 7,"@DonnieWahlberg
@dannywood that’s what #BostonStrong looks like! ",['https://pbs.twimg.com/profile_images/1622310879764135937/G-IlLAy6_x96.jpg'],['No Video']
90,@newbelfast,Máirtín Ó Muilleoir,May 7,@BostonIrishRptr @Irishaporg @IrishNetworkUSA @seaportboston Seaport Hotel as James Carmody is our hero. #BostonStrong @irishnetworkusa,['https://pbs.twimg.com/profile_images/1528380616621834240/WEFrtpW2_x96.jpg'],['No Video']
91,@karina0455,AMERICA FIRST,May 7,"@BruinsPrettyFan don't let them get to you , we are still #BostonStrong and always will be #BeatTheHabs we'll take the next game #GoBruins ",['https://pbs.twimg.com/profile_images/826160165795799040/Vl7397ka_x96.jpg'],['No Video']
92,@wbpnetdotorg,John SPhillips Jr,May 7,MindWar and the Tragedy in Newtown - http://go.shr.lc/1kX1dlZ via @shareaholic To be #bostonstrong means to understand your history #politics,['https://pbs.twimg.com/profile_images/1655516545538314243/mvMP5vLe_x96.jpg'],['No Video']
93,@ActionNetworkHQ,Action Network,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1384641200603414530/Nq9iTLIE_x96.jpg', 'https://pbs.twimg.com/media/GAraKCMXQAAzBm-.jpg']",['No Video']
94,@WeAreLastCall,LAST CALL,May 7,Thats #FREE? I don't want it. @NoOneFromMASays #HardRockRising #freemusicdownload #music #BostonStrong https://reverbnation.com/contests/3447/artist/3057157?utm_campaign=hrr2014_uniquelink&utm_medium=email&utm_source=mktg_20140428_hrr2014_globalvotinglive&utm_content=link…,['https://pbs.twimg.com/profile_images/524980733459578880/QycvOBno_x96.jpeg'],['No Video']
95,@ForWellness,For Wellness,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1681753300251688960/lhPTmQJr_x96.jpg', 'https://pbs.twimg.com/media/F8quoidbgAA2ylG.jpg']",['No Video']
96,@npdwife1189,Kim M Moore,May 7,Still loving all my @NHLBruins boys!! #BostonBruins #BostonStrong,['https://pbs.twimg.com/profile_images/1641263256781168644/YfNRpZRk_x96.jpg'],['No Video']
97,@1BostonBeliever,L O V E,May 7,"Feeling rough, but #BostonStrong! ""@WickedColt: Good morning everyone! How are my favorite fans today?""",['https://pbs.twimg.com/profile_images/853812364239659008/ylqoUnMO_x96.jpg'],['No Video']
98,@stefffmichellle,Stefanie Young,May 7,Flying back into Boston!!!!! #boston #home #masshole #bostonstrong #dirtywater http://instagram.com/p/nskJgFnGm-/,['https://pbs.twimg.com/profile_images/541558546186661890/ZW2tFu5L_x96.jpeg'],['No Video']
99,@TrutherDolly,Tina Marie,May 7,"""#BostonStrong"" #BostonTrolls shills, moles (fake Truthers) & fake #Tsarnaev supporters control all #BostonHoax dialogue w #CyberStalking",['https://pbs.twimg.com/profile_images/1724809188918874112/4QvtN9kZ_x96.jpg'],['No Video']
100,@DavisDodgeball,Davis Dodgeball,May 7,3 more days to @elitedodgeball East Coast Round 2. Davis is #AllIn. #BostonStrong #dodgeball,"['https://pbs.twimg.com/profile_images/420630712409018368/WZWaa2PV_x96.png.jpg', 'https://pbs.twimg.com/media/BnCJTdNCMAAdmhL.jpg']",['No Video']
101,@SpartanManJug,No Name,May 7,#Tomorrow is #DraftDay rep your #TEAM #PatriotNation #NextGameUp #BostonStrong #NFLDraft,['https://pbs.twimg.com/profile_images/1395188638443520003/FTsZ8kZZ_x96.jpg'],['No Video']
102,@theOGcanuck,Eric Clark,May 7,"@phofmeister All im saying is those are the only two your gunna get. 
#BostonStrong #BecauseItsTheCup",['https://pbs.twimg.com/profile_images/1667365018252242945/Cflbbv5U_x96.jpg'],['No Video']
